timestamp,track_id,object_class,range_m,azimuth_deg,elevation_deg,radial_velocity_mps,rcs_dbsm,snr_db,confidence
2026-06-29T12:17:52,1007,vehicle,118.93,-4.06,7.19,-4.6,2.7,19.3,0.55
2026-06-29T12:17:53,1012,person,114.51,144.39,12.86,-9.22,11.1,10.0,0.5
2026-06-29T12:17:53,1001,person,76.81,8.96,-4.65,-5.08,24.6,33.2,0.95
2026-06-29T12:17:53,1009,person,114.64,-73.73,14.22,-3.5,0.1,26.8,0.77
2026-06-29T12:17:54,1001,person,36.67,20.24,9.9,-12.11,4.6,13.7,0.5
2026-06-29T12:17:54,1009,unknown,37.13,121.24,-2.44,-6.58,-10.4,18.3,0.52
2026-06-29T12:17:54,1007,drone,8.76,-16.48,9.32,-0.26,3.1,22.4,0.64
2026-06-29T12:17:55,1003,person,20.57,38.91,5.11,-7.28,9.8,33.5,0.96
2026-06-29T12:17:55,1002,vehicle,7.01,-142.3,-7.15,-13.17,-1.2,18.5,0.53
2026-06-29T12:17:55,1005,vehicle,104.58,-25.72,-0.07,3.89,3.2,17.8,0.51
2026-06-29T12:17:55,1011,vehicle,106.54,110.0,-3.25,3.85,19.8,16.6,0.5
2026-06-29T12:17:55,1009,vehicle,87.76,-79.38,4.68,3.1,-11.7,34.3,0.98
2026-06-29T12:17:55,1001,unknown,91.67,77.81,7.52,3.77,14.7,33.4,0.95
2026-06-29T12:17:56,1005,drone,65.26,-75.96,15.18,-9.19,20.1,8.7,0.5
2026-06-29T12:17:56,1009,vehicle,66.03,-170.63,3.89,-14.03,-14.1,18.6,0.53
2026-06-29T12:17:56,1007,drone,42.92,-85.72,0.42,9.37,16.0,19.7,0.56
2026-06-29T12:17:56,1006,person,85.8,161.45,-3.68,-10.81,-11.8,20.7,0.59
2026-06-29T12:17:56,1003,unknown,98.69,48.48,-8.42,10.28,-1.0,12.4,0.5
2026-06-29T12:17:56,1002,vehicle,115.0,173.46,18.7,5.55,19.6,22.7,0.65
2026-06-29T12:17:57,1012,vehicle,116.84,112.93,19.67,-14.61,20.6,21.9,0.63
2026-06-29T12:17:57,1005,person,83.81,-141.37,13.15,0.06,-2.9,27.0,0.77
2026-06-29T12:17:58,1001,bicycle,93.79,152.13,-6.19,-12.0,2.8,27.0,0.77
2026-06-29T12:17:58,1007,vehicle,1.59,11.09,-7.16,14.52,11.4,20.3,0.58
2026-06-29T12:17:58,1006,person,52.33,-96.13,1.02,-12.44,-8.9,19.3,0.55
2026-06-29T12:17:59,1011,person,55.06,-177.63,1.85,-2.69,10.8,15.4,0.5
2026-06-29T12:17:59,1008,unknown,100.03,-143.69,4.18,-7.94,20.0,30.7,0.88
2026-06-29T12:17:59,1002,person,68.96,-111.09,4.0,14.31,-1.3,16.6,0.5
2026-06-29T12:18:00,1007,unknown,27.7,118.67,1.22,-3.36,21.0,8.9,0.5
2026-06-29T12:18:00,1009,bicycle,116.94,54.29,9.7,7.19,-13.8,15.2,0.5
2026-06-29T12:18:00,1010,bicycle,106.0,-52.94,9.39,-13.15,2.6,25.4,0.73
2026-06-29T12:18:00,1008,person,77.83,96.35,8.63,13.38,14.1,25.0,0.71
2026-06-29T12:18:00,1011,person,28.0,54.18,4.63,-0.26,-1.5,24.0,0.69
2026-06-29T12:18:01,1012,person,115.79,39.11,11.15,5.6,10.2,14.2,0.5
2026-06-29T12:18:01,1002,unknown,61.36,-75.16,1.81,12.72,24.5,30.0,0.86
2026-06-29T12:18:02,1001,bicycle,49.92,-160.71,14.85,12.26,-13.9,33.1,0.95
2026-06-29T12:18:02,1007,vehicle,43.14,-149.82,5.66,-7.11,-7.0,30.0,0.86
2026-06-29T12:18:02,1003,person,31.09,-23.36,-8.16,14.89,5.9,20.0,0.57
2026-06-29T12:18:02,1009,vehicle,91.23,151.6,-1.47,-10.65,21.1,15.0,0.5
2026-06-29T12:18:02,1002,bicycle,56.46,-128.07,14.02,-0.28,-3.4,8.6,0.5
2026-06-29T12:18:02,1010,person,60.72,-133.03,9.21,-10.8,6.1,27.7,0.79
2026-06-29T12:18:02,1006,vehicle,4.37,78.92,9.15,2.51,-1.6,19.4,0.55
2026-06-29T12:18:03,1009,vehicle,42.79,9.44,-5.37,-10.8,4.1,13.6,0.5
2026-06-29T12:18:03,1010,person,111.07,-58.46,-7.11,5.11,23.0,23.1,0.66
2026-06-29T12:18:03,1001,vehicle,117.96,-99.74,-9.79,8.92,9.9,34.3,0.98
2026-06-29T12:18:04,1005,unknown,16.79,-35.66,8.33,0.48,-1.8,28.6,0.82
2026-06-29T12:18:04,1012,person,22.59,-8.4,-7.84,-11.87,-0.1,25.7,0.73
2026-06-29T12:18:04,1008,vehicle,36.7,-86.2,3.63,6.35,18.4,8.2,0.5
2026-06-29T12:18:04,1007,person,96.96,-21.74,10.49,6.28,23.2,21.1,0.6
2026-06-29T12:18:04,1006,person,64.86,6.36,-6.55,1.37,-5.0,12.8,0.5
2026-06-29T12:18:04,1010,person,60.21,98.29,-4.1,3.2,6.6,25.2,0.72
2026-06-29T12:18:04,1002,unknown,16.61,-87.8,-6.2,9.78,17.1,22.6,0.65
2026-06-29T12:18:05,1007,bicycle,105.78,110.49,-0.72,-0.38,13.0,17.5,0.5
2026-06-29T12:18:05,1001,person,97.18,-144.47,9.34,2.36,-10.6,25.7,0.73
2026-06-29T12:18:06,1011,vehicle,99.66,2.32,9.57,13.22,-2.5,14.8,0.5
2026-06-29T12:18:06,1008,vehicle,107.58,-177.05,-7.03,-1.24,-12.1,31.9,0.91
2026-06-29T12:18:06,1004,unknown,84.13,149.23,1.56,0.06,-1.5,30.3,0.87
2026-06-29T12:18:06,1002,vehicle,100.22,-145.4,3.53,-6.86,7.8,33.5,0.96
2026-06-29T12:18:07,1009,bicycle,4.91,108.76,16.34,1.14,14.3,12.5,0.5
2026-06-29T12:18:07,1001,vehicle,103.67,-85.89,-7.09,3.53,0.6,23.0,0.66
2026-06-29T12:18:08,1001,vehicle,31.34,-134.37,2.48,-5.43,3.1,11.5,0.5
2026-06-29T12:18:08,1003,person,21.48,18.05,1.55,-2.41,24.6,9.2,0.5
2026-06-29T12:18:08,1010,person,2.47,28.66,-9.23,11.06,19.5,28.7,0.82
2026-06-29T12:18:08,1004,vehicle,2.32,-90.93,-9.99,12.83,3.2,12.2,0.5
2026-06-29T12:18:09,1009,unknown,119.83,-176.37,-7.88,14.55,6.7,32.3,0.92
2026-06-29T12:18:09,1008,person,88.95,158.23,-3.85,6.23,3.7,33.5,0.96
2026-06-29T12:18:09,1003,person,14.87,-83.12,0.45,14.34,-12.3,23.6,0.67
2026-06-29T12:18:09,1010,vehicle,54.27,121.82,10.37,-11.19,14.4,24.7,0.71
2026-06-29T12:18:09,1001,person,98.84,33.97,15.47,12.96,11.5,19.0,0.54
2026-06-29T12:18:10,1009,bicycle,47.77,21.4,13.14,4.1,6.6,25.4,0.73
2026-06-29T12:18:10,1004,person,39.87,39.24,-8.41,-10.78,16.0,14.2,0.5
2026-06-29T12:18:10,1005,person,44.54,8.81,0.45,10.36,-9.1,21.9,0.63
2026-06-29T12:18:10,1003,person,48.9,-102.4,5.47,3.27,20.5,10.2,0.5
2026-06-29T12:18:11,1001,person,84.24,-126.15,2.28,-6.84,8.4,26.1,0.75
2026-06-29T12:18:11,1006,person,95.05,63.54,14.71,3.29,-12.4,20.6,0.59
2026-06-29T12:18:11,1011,person,79.55,54.75,-4.39,2.87,21.7,24.6,0.7
2026-06-29T12:18:11,1009,bicycle,12.86,-61.81,-2.1,1.24,17.4,23.2,0.66
2026-06-29T12:18:11,1008,vehicle,15.84,45.48,5.4,-4.88,5.6,22.5,0.64
2026-06-29T12:18:11,1003,vehicle,71.05,-164.55,-8.68,11.06,1.8,22.9,0.65
2026-06-29T12:18:12,1009,unknown,99.65,20.68,9.86,-4.34,17.1,10.2,0.5
2026-06-29T12:18:12,1007,unknown,35.3,-104.28,12.88,4.93,-2.1,16.7,0.5
2026-06-29T12:18:12,1006,person,109.05,-133.61,0.32,9.58,12.9,18.1,0.52
2026-06-29T12:18:12,1012,vehicle,60.78,72.79,6.42,-2.27,9.0,8.4,0.5
2026-06-29T12:18:12,1001,person,83.81,22.37,-6.17,-8.67,19.3,15.4,0.5
2026-06-29T12:18:12,1004,person,75.05,173.24,-1.44,-0.5,-13.5,11.7,0.5
2026-06-29T12:18:12,1010,unknown,15.26,69.34,1.79,4.53,21.2,16.3,0.5
2026-06-29T12:18:12,1002,person,51.86,43.74,0.79,13.85,12.6,32.2,0.92
2026-06-29T12:18:13,1005,unknown,114.91,159.81,5.94,-5.0,-9.7,22.5,0.64
2026-06-29T12:18:13,1009,person,74.73,129.12,10.23,-13.89,12.6,19.3,0.55
2026-06-29T12:18:13,1008,person,56.03,45.92,10.25,0.15,17.8,32.0,0.91
2026-06-29T12:18:13,1010,person,81.84,-123.52,-9.54,8.43,7.5,31.6,0.9
2026-06-29T12:18:13,1012,vehicle,26.95,99.78,2.98,1.66,11.1,13.1,0.5
2026-06-29T12:18:13,1004,vehicle,58.4,-56.08,3.48,6.83,-1.1,17.0,0.5
2026-06-29T12:18:13,1007,person,39.87,-41.7,6.22,-14.27,23.3,28.6,0.82
2026-06-29T12:18:13,1002,person,116.18,-8.3,-4.97,-2.97,20.0,21.8,0.62
2026-06-29T12:18:14,1004,person,22.33,-53.15,2.16,-7.05,18.9,14.4,0.5
2026-06-29T12:18:14,1001,person,61.9,-130.96,-2.03,3.8,5.3,15.8,0.5
2026-06-29T12:18:15,1005,bicycle,38.4,-167.32,9.99,-3.43,15.6,21.0,0.6
2026-06-29T12:18:15,1002,person,109.28,53.55,15.58,0.68,8.6,25.5,0.73
2026-06-29T12:18:16,1009,unknown,44.63,42.06,-0.23,-6.62,-7.9,22.2,0.63
2026-06-29T12:18:16,1011,person,24.13,138.42,9.43,-6.34,9.6,24.6,0.7
2026-06-29T12:18:16,1008,unknown,107.01,78.77,-7.57,-14.83,-10.7,26.7,0.76
2026-06-29T12:18:17,1012,person,32.79,44.54,-9.92,2.79,-1.7,12.2,0.5
2026-06-29T12:18:17,1008,person,32.11,66.4,7.2,-6.86,-4.9,24.3,0.69
2026-06-29T12:18:17,1005,unknown,37.73,-7.21,10.92,0.5,8.3,27.3,0.78
2026-06-29T12:18:17,1004,person,47.83,85.43,11.02,0.79,4.2,20.4,0.58
2026-06-29T12:18:17,1007,person,87.67,8.46,-8.33,-6.21,-11.7,24.7,0.71
2026-06-29T12:18:18,1006,unknown,24.46,-156.68,19.78,-14.4,-2.3,30.8,0.88
2026-06-29T12:18:18,1003,person,18.08,46.16,13.99,7.57,-2.9,17.1,0.5
2026-06-29T12:18:18,1002,person,91.86,159.28,2.7,-5.37,7.6,30.7,0.88
2026-06-29T12:18:18,1008,vehicle,50.77,-147.43,-8.96,0.55,3.0,13.7,0.5
2026-06-29T12:18:18,1001,drone,83.85,-92.96,7.45,-5.79,-8.2,14.4,0.5
2026-06-29T12:18:18,1012,bicycle,32.51,29.88,-4.83,-9.71,-0.2,21.9,0.63
2026-06-29T12:18:18,1009,unknown,22.96,-54.89,15.1,-12.67,-10.9,18.3,0.52
2026-06-29T12:18:19,1012,drone,40.95,147.74,-1.51,-11.23,17.9,13.4,0.5
2026-06-29T12:18:19,1008,vehicle,7.98,-106.01,3.94,4.02,23.3,11.5,0.5
2026-06-29T12:18:19,1005,bicycle,6.77,-43.08,13.44,10.59,0.5,30.4,0.87
2026-06-29T12:18:20,1004,person,78.47,167.92,12.42,14.11,-6.7,27.6,0.79
2026-06-29T12:18:20,1012,person,10.25,-34.75,-4.62,9.14,11.6,21.4,0.61
2026-06-29T12:18:20,1005,unknown,40.7,-145.93,11.63,11.28,-4.2,25.3,0.72
2026-06-29T12:18:20,1007,bicycle,113.73,127.61,-7.14,-11.08,-7.1,18.3,0.52
2026-06-29T12:18:21,1006,person,76.57,90.42,14.66,14.75,-1.6,25.7,0.73
2026-06-29T12:18:21,1001,person,21.46,-167.21,-0.41,6.73,-0.6,30.0,0.86
2026-06-29T12:18:21,1005,person,92.02,142.15,18.84,14.8,9.5,8.1,0.5
2026-06-29T12:18:21,1010,person,64.4,37.55,4.2,10.37,-8.4,15.2,0.5
2026-06-29T12:18:21,1012,vehicle,5.74,-45.34,6.87,12.08,24.7,14.1,0.5
2026-06-29T12:18:21,1002,person,114.08,-35.34,5.27,2.7,-12.5,28.8,0.82
2026-06-29T12:18:22,1005,drone,70.21,-164.76,16.23,6.5,4.5,33.9,0.97
2026-06-29T12:18:22,1004,unknown,101.15,146.68,-9.9,3.71,14.4,11.4,0.5
2026-06-29T12:18:22,1010,vehicle,1.61,62.57,-9.7,-7.44,20.4,18.0,0.51
2026-06-29T12:18:22,1008,person,97.17,-174.41,2.37,10.16,-1.1,16.7,0.5
2026-06-29T12:18:22,1012,vehicle,74.02,167.9,-8.83,-3.07,6.4,18.7,0.53
2026-06-29T12:18:22,1009,vehicle,104.04,89.54,11.38,-10.09,-8.2,12.9,0.5
2026-06-29T12:18:23,1004,person,9.09,-142.19,-8.88,-2.11,7.5,30.6,0.87
2026-06-29T12:18:23,1001,person,101.96,-42.55,-2.73,2.75,15.5,29.5,0.84
2026-06-29T12:18:23,1011,person,37.19,78.75,15.0,14.28,-8.8,18.7,0.53
2026-06-29T12:18:23,1007,person,18.61,-123.22,2.33,10.69,23.9,11.3,0.5
2026-06-29T12:18:24,1012,vehicle,111.69,-72.74,-5.63,7.15,-8.8,15.8,0.5
2026-06-29T12:18:24,1003,person,28.93,-132.66,11.07,-14.55,-11.1,11.5,0.5
2026-06-29T12:18:25,1010,person,8.77,30.98,4.65,-12.12,22.3,17.1,0.5
2026-06-29T12:18:25,1003,drone,73.09,170.34,-6.5,13.23,24.9,13.0,0.5
2026-06-29T12:18:25,1009,person,88.78,7.0,2.24,-0.35,0.0,9.5,0.5
2026-06-29T12:18:25,1011,drone,90.8,143.37,7.88,-1.37,8.2,17.8,0.51
2026-06-29T12:18:25,1005,person,108.75,-178.75,-4.32,4.26,-13.4,9.5,0.5
2026-06-29T12:18:25,1006,person,111.69,-44.38,-6.13,13.45,21.4,27.5,0.79
2026-06-29T12:18:26,1007,person,89.89,149.09,-4.07,-9.39,-9.2,16.7,0.5
2026-06-29T12:18:26,1008,vehicle,66.11,-10.55,3.51,-1.35,6.8,28.0,0.8
2026-06-29T12:18:26,1003,bicycle,24.52,0.88,-8.08,-2.03,8.8,12.5,0.5
2026-06-29T12:18:26,1012,unknown,113.62,127.49,-4.1,6.62,-11.7,21.5,0.61
2026-06-29T12:18:27,1003,vehicle,4.81,-127.96,10.45,8.14,19.5,15.9,0.5
2026-06-29T12:18:27,1012,unknown,102.4,135.88,10.62,14.96,-3.0,12.6,0.5
2026-06-29T12:18:27,1004,person,20.51,32.49,-5.35,9.33,0.5,26.2,0.75
2026-06-29T12:18:27,1006,vehicle,99.16,24.23,7.26,-8.2,20.0,25.4,0.73
2026-06-29T12:18:28,1005,unknown,83.76,40.9,-4.32,4.28,3.4,11.0,0.5
2026-06-29T12:18:28,1007,unknown,103.3,19.01,14.37,11.55,19.6,13.6,0.5
2026-06-29T12:18:29,1008,unknown,111.26,-172.21,-2.73,-14.03,10.6,15.2,0.5
2026-06-29T12:18:29,1009,vehicle,44.33,-55.6,5.26,14.74,-1.2,32.5,0.93
2026-06-29T12:18:29,1010,person,23.06,71.33,-4.27,-14.83,-14.8,19.4,0.55
2026-06-29T12:18:29,1006,unknown,67.57,37.08,-0.89,9.77,0.8,20.3,0.58
2026-06-29T12:18:29,1002,vehicle,76.17,-53.97,12.29,-12.06,6.9,28.0,0.8
2026-06-29T12:18:29,1011,unknown,46.63,-49.3,6.68,8.13,7.9,25.9,0.74
2026-06-29T12:18:30,1008,bicycle,40.95,-133.13,10.5,9.09,10.4,27.1,0.77
2026-06-29T12:18:30,1011,unknown,13.74,-140.19,10.04,11.76,20.0,17.6,0.5
2026-06-29T12:18:30,1001,person,78.92,172.24,-5.71,4.79,2.8,32.2,0.92
2026-06-29T12:18:31,1001,person,49.17,-5.81,-2.55,-2.27,-4.3,30.7,0.88
2026-06-29T12:18:31,1011,unknown,40.0,-108.5,11.45,-14.3,-2.2,31.0,0.89
2026-06-29T12:18:31,1010,bicycle,18.12,-33.13,-7.99,14.66,-3.1,9.6,0.5
2026-06-29T12:18:31,1005,bicycle,107.52,95.92,14.97,-0.65,-1.2,32.0,0.91
2026-06-29T12:18:31,1012,bicycle,24.02,-136.89,8.26,-4.95,18.7,19.1,0.55
2026-06-29T12:18:31,1006,person,109.38,42.87,16.8,-4.05,14.1,33.6,0.96
2026-06-29T12:18:32,1003,person,53.41,-13.12,3.05,4.52,11.7,15.8,0.5
2026-06-29T12:18:32,1012,person,50.51,157.13,-3.02,-1.0,11.4,8.8,0.5
2026-06-29T12:18:32,1006,vehicle,88.54,83.43,11.99,-11.73,-3.2,30.7,0.88
2026-06-29T12:18:32,1011,person,92.91,-46.11,8.18,-6.08,-9.8,11.0,0.5
2026-06-29T12:18:32,1007,vehicle,37.93,31.11,-9.41,-6.62,8.4,30.3,0.87
2026-06-29T12:18:32,1009,bicycle,93.84,-157.78,-4.91,-9.23,-12.1,30.7,0.88
2026-06-29T12:18:32,1005,person,69.05,179.71,-1.5,3.03,-14.3,33.9,0.97
2026-06-29T12:18:33,1001,person,55.82,61.65,-1.77,14.03,-12.0,29.6,0.85
2026-06-29T12:18:33,1005,person,2.61,-148.26,11.84,0.41,7.0,9.1,0.5
2026-06-29T12:18:33,1002,person,92.84,-19.85,14.3,4.42,-4.3,15.2,0.5
2026-06-29T12:18:33,1003,person,112.56,-60.43,-9.37,-4.46,-4.4,11.6,0.5
2026-06-29T12:18:34,1008,drone,65.48,-138.65,18.94,-11.34,-11.8,27.2,0.78
2026-06-29T12:18:34,1001,person,87.4,124.58,-2.32,7.54,9.7,15.1,0.5
2026-06-29T12:18:34,1003,person,13.95,128.52,18.9,-14.69,-4.8,26.8,0.77
2026-06-29T12:18:34,1002,vehicle,113.73,-54.81,-6.36,5.96,4.9,21.5,0.61
2026-06-29T12:18:34,1006,person,18.76,-22.06,-0.34,-14.04,10.9,16.3,0.5
2026-06-29T12:18:35,1012,person,71.77,-65.66,18.36,9.38,1.3,10.7,0.5
2026-06-29T12:18:35,1003,person,111.79,84.74,8.39,-7.87,-12.0,31.5,0.9
2026-06-29T12:18:35,1005,unknown,113.35,73.86,-1.93,-13.23,17.5,24.5,0.7
2026-06-29T12:18:35,1001,vehicle,21.02,78.79,8.73,13.24,-10.6,29.4,0.84
2026-06-29T12:18:35,1007,person,84.55,105.28,-4.46,0.62,19.3,16.3,0.5
2026-06-29T12:18:35,1006,person,85.63,130.88,-2.29,-10.5,-0.8,25.2,0.72
2026-06-29T12:18:35,1009,person,40.7,-164.18,2.16,-7.18,-8.1,14.6,0.5
2026-06-29T12:18:35,1010,unknown,52.87,34.28,1.81,-1.88,-3.9,9.7,0.5
2026-06-29T12:18:36,1001,person,92.26,23.59,11.89,5.97,3.7,30.1,0.86
2026-06-29T12:18:36,1006,person,88.71,-2.62,4.93,0.5,11.5,20.3,0.58
2026-06-29T12:18:37,1002,unknown,61.14,105.26,8.99,-12.5,12.8,31.9,0.91
2026-06-29T12:18:37,1001,person,91.79,177.61,3.63,-9.65,7.5,26.1,0.75
2026-06-29T12:18:37,1008,drone,47.16,118.31,1.62,-10.08,-11.7,30.3,0.87
2026-06-29T12:18:37,1011,unknown,71.37,168.18,12.0,5.38,0.3,30.8,0.88
2026-06-29T12:18:37,1003,person,105.97,22.41,15.9,13.53,1.9,11.0,0.5
2026-06-29T12:18:37,1010,person,115.77,19.68,-9.95,-7.82,-13.9,23.3,0.67
2026-06-29T12:18:38,1011,person,64.14,-97.73,14.13,-8.44,8.3,25.5,0.73
2026-06-29T12:18:38,1012,person,47.85,72.8,9.28,-0.2,-14.7,27.3,0.78
2026-06-29T12:18:38,1008,person,63.85,-170.46,-8.89,9.94,-13.1,24.4,0.7
2026-06-29T12:18:38,1007,vehicle,6.6,45.26,-4.4,-13.56,13.4,28.6,0.82
2026-06-29T12:18:38,1010,unknown,43.15,171.39,1.12,-2.07,-3.2,29.6,0.85
2026-06-29T12:18:38,1002,vehicle,90.23,98.94,15.33,-7.16,1.7,18.6,0.53
2026-06-29T12:18:38,1004,person,84.35,34.64,12.55,2.53,23.7,19.9,0.57
2026-06-29T12:18:39,1010,drone,61.31,87.11,17.0,3.34,6.5,19.2,0.55
2026-06-29T12:18:39,1002,vehicle,73.77,-94.68,15.13,-12.19,2.7,23.2,0.66
2026-06-29T12:18:40,1002,person,83.63,60.44,-8.78,-9.35,4.7,25.3,0.72
2026-06-29T12:18:40,1012,person,105.13,-60.33,3.37,4.34,11.6,11.6,0.5
2026-06-29T12:18:40,1008,person,39.69,77.83,-2.57,1.77,-13.6,13.3,0.5
2026-06-29T12:18:40,1007,vehicle,26.73,-1.55,6.66,-1.74,-0.6,18.7,0.53
2026-06-29T12:18:40,1010,unknown,102.63,97.93,-0.25,-12.75,-2.4,15.0,0.5
2026-06-29T12:18:40,1003,bicycle,117.47,-77.6,7.95,-10.9,-15.0,10.8,0.5
2026-06-29T12:18:40,1009,person,66.16,94.52,11.46,-8.78,6.6,31.1,0.89
2026-06-29T12:18:41,1001,vehicle,96.56,-178.01,-5.43,-7.82,21.3,29.9,0.85
2026-06-29T12:18:41,1004,person,72.28,41.23,7.3,-4.58,13.2,22.4,0.64
2026-06-29T12:18:42,1006,unknown,32.4,-84.29,7.98,-6.58,16.4,15.8,0.5
2026-06-29T12:18:42,1002,bicycle,107.19,-36.48,-7.75,13.76,-9.3,26.6,0.76
2026-06-29T12:18:42,1007,unknown,83.24,137.36,-6.03,-11.86,-1.4,29.1,0.83
2026-06-29T12:18:42,1010,drone,113.66,-119.03,1.45,7.37,-7.8,25.5,0.73
2026-06-29T12:18:42,1011,unknown,50.35,79.57,7.54,12.09,13.3,23.9,0.68
2026-06-29T12:18:42,1005,person,61.6,-35.74,-2.49,14.34,8.0,13.9,0.5
2026-06-29T12:18:42,1001,person,70.82,172.52,0.57,11.3,23.5,22.4,0.64
2026-06-29T12:18:42,1004,person,65.62,20.32,2.32,8.55,-2.9,14.9,0.5
2026-06-29T12:18:43,1012,vehicle,75.03,124.45,5.36,-1.85,-6.1,27.9,0.8
2026-06-29T12:18:43,1004,vehicle,53.97,91.35,-6.86,6.46,11.2,12.9,0.5
2026-06-29T12:18:43,1008,vehicle,3.04,-77.22,7.81,4.27,6.5,29.5,0.84
2026-06-29T12:18:43,1011,person,25.52,-36.18,18.52,-12.65,-12.2,34.4,0.98
2026-06-29T12:18:43,1007,unknown,14.7,113.13,4.76,7.05,17.8,33.1,0.95
2026-06-29T12:18:43,1010,person,12.0,-43.89,16.76,11.21,5.2,24.8,0.71
2026-06-29T12:18:43,1006,vehicle,20.47,-68.24,12.05,10.43,-0.6,11.5,0.5
2026-06-29T12:18:44,1004,bicycle,87.05,45.36,-9.47,-8.02,8.0,18.8,0.54
2026-06-29T12:18:44,1009,vehicle,108.76,88.74,1.31,13.45,0.6,28.4,0.81
2026-06-29T12:18:44,1006,vehicle,119.88,-74.08,5.93,14.89,-9.5,27.2,0.78
2026-06-29T12:18:44,1005,drone,118.6,-114.01,6.68,11.77,19.6,17.3,0.5
2026-06-29T12:18:44,1001,unknown,4.13,-174.0,16.76,8.94,-10.8,9.1,0.5
2026-06-29T12:18:44,1010,person,63.93,-1.37,2.74,-14.31,-0.6,21.9,0.63
2026-06-29T12:18:45,1011,vehicle,72.94,52.41,-2.46,-6.8,-11.5,13.6,0.5
2026-06-29T12:18:45,1004,drone,67.87,-141.1,9.52,7.58,13.3,11.9,0.5
2026-06-29T12:18:45,1012,person,55.76,149.36,-3.33,10.32,-13.2,13.4,0.5
2026-06-29T12:18:45,1005,person,81.29,54.13,14.08,-1.7,2.1,20.1,0.57
2026-06-29T12:18:45,1006,person,1.57,99.83,-4.3,7.5,4.4,32.5,0.93
2026-06-29T12:18:45,1001,vehicle,107.29,-41.84,-8.21,-8.4,19.3,13.6,0.5
2026-06-29T12:18:45,1002,unknown,9.55,-114.93,-2.4,-6.57,24.8,28.6,0.82
2026-06-29T12:18:45,1009,person,52.99,-99.4,8.47,-1.9,13.4,25.3,0.72
2026-06-29T12:18:46,1012,vehicle,10.41,9.9,10.86,5.44,14.8,20.8,0.59
2026-06-29T12:18:46,1003,person,47.34,-86.24,17.37,-14.12,4.7,14.9,0.5
2026-06-29T12:18:46,1005,person,46.28,-170.77,11.77,-13.16,14.1,12.2,0.5
2026-06-29T12:18:46,1004,person,62.02,-107.19,15.47,-5.1,9.0,32.9,0.94
2026-06-29T12:18:46,1007,unknown,54.36,-90.21,14.22,1.71,4.1,18.3,0.52
2026-06-29T12:18:46,1011,person,17.39,-72.84,19.92,7.86,-3.7,11.1,0.5
2026-06-29T12:18:47,1008,drone,64.51,101.46,2.54,-4.32,17.5,28.8,0.82
2026-06-29T12:18:47,1005,unknown,22.93,-99.81,10.03,-0.64,0.5,20.3,0.58
2026-06-29T12:18:47,1001,drone,41.91,116.98,-9.58,8.37,8.4,34.2,0.98
2026-06-29T12:18:48,1010,person,79.32,46.22,-4.91,5.58,19.2,15.1,0.5
2026-06-29T12:18:48,1004,person,31.96,-86.41,15.97,-4.26,20.1,26.9,0.77
2026-06-29T12:18:48,1012,vehicle,117.44,74.85,19.0,-12.96,7.5,25.7,0.73
2026-06-29T12:18:48,1008,person,83.41,38.41,15.04,-13.13,19.3,21.8,0.62
2026-06-29T12:18:48,1006,person,87.14,131.81,5.58,-13.12,20.0,28.8,0.82
2026-06-29T12:18:48,1005,vehicle,33.66,170.07,13.35,-8.26,-9.7,23.7,0.68
2026-06-29T12:18:48,1003,bicycle,56.74,78.05,6.47,-5.68,19.9,12.8,0.5
2026-06-29T12:18:48,1009,person,19.97,142.92,13.08,9.6,6.4,8.2,0.5
2026-06-29T12:18:49,1007,vehicle,25.12,142.98,-2.35,4.72,4.5,16.3,0.5
2026-06-29T12:18:49,1009,unknown,13.78,-53.66,6.5,-9.19,16.3,22.5,0.64
2026-06-29T12:18:49,1011,person,49.69,122.0,2.11,-13.05,4.6,18.2,0.52
2026-06-29T12:18:49,1012,vehicle,11.67,87.14,11.67,-9.08,-3.3,26.9,0.77
2026-06-29T12:18:49,1001,unknown,108.84,24.9,15.3,-3.07,1.6,28.9,0.83
2026-06-29T12:18:49,1005,person,21.6,88.82,9.83,3.52,6.8,27.5,0.79
2026-06-29T12:18:49,1006,vehicle,52.64,136.76,1.8,13.07,-12.0,11.7,0.5
2026-06-29T12:18:50,1008,person,49.47,171.05,17.85,-2.29,-13.3,26.5,0.76
2026-06-29T12:18:50,1010,person,101.29,-146.88,-1.97,4.97,-0.6,24.5,0.7
2026-06-29T12:18:50,1003,person,65.11,69.07,-4.23,-5.54,-8.9,21.6,0.62
2026-06-29T12:18:50,1011,unknown,4.57,43.28,-1.23,-12.89,16.1,14.5,0.5
2026-06-29T12:18:51,1005,unknown,98.47,-145.48,-8.04,11.27,5.7,13.0,0.5
2026-06-29T12:18:51,1003,person,9.35,-139.22,6.97,-12.47,-11.3,24.3,0.69
2026-06-29T12:18:51,1012,person,99.01,-23.48,4.16,-2.18,11.7,13.3,0.5
2026-06-29T12:18:51,1008,unknown,26.33,105.61,1.74,10.91,-2.5,22.9,0.65
2026-06-29T12:18:52,1007,person,118.54,127.89,18.83,-7.66,12.8,27.9,0.8
2026-06-29T12:18:52,1005,bicycle,22.22,83.8,-9.01,-10.19,22.9,26.8,0.77
2026-06-29T12:18:52,1003,vehicle,92.66,34.47,-1.23,2.66,9.2,30.9,0.88
2026-06-29T12:18:53,1008,person,64.64,81.2,1.09,-9.11,-13.4,32.3,0.92
