timestamp,mission_elapsed_s,track_id,target_class,range_m,azimuth_deg,elevation_deg,radial_velocity_mps,rcs_dbsm,snr_db,doppler_hz,surface_slope_deg,regolith_roughness_index,multipath_risk,illumination_condition,confidence
2026-06-29T12:08:32,512,4101,crater_floor,1.83,90.87,-9.27,-0.021,2.1,33.3,-10.9,7.1,0.517,low,direct_sun,0.96
2026-06-29T12:08:32,512,4113,crater_rim,65.61,-12.95,5.76,0.014,24.0,42,7.4,20.4,0.225,medium,direct_sun,0.99
2026-06-29T12:08:32,512,4108,equipment,44.16,-113.49,34.47,0.338,23.4,42,173.2,0.4,0.509,low,direct_sun,0.99
2026-06-29T12:08:32,512,4109,regolith_mound,77.4,-16.6,-9.18,0.037,4.1,24.1,18.8,6.6,0.059,low,direct_sun,0.8
2026-06-29T12:08:32,512,4119,small_rock,132.23,175.47,23.81,0.077,-1.2,22.0,39.3,6.3,0.341,low,direct_sun,0.77
2026-06-29T12:08:32,512,4118,crater_floor,141.17,-118.0,-0.02,-0.013,7.8,18.7,-6.8,24.5,0.731,medium,direct_sun,0.71
2026-06-29T12:08:32,512,4112,small_rock,73.25,-19.51,-5.73,-0.014,-5.2,25.3,-7.1,0,0.5,low,direct_sun,0.82
2026-06-29T12:08:32,512,4105,shadow_edge,120.34,125.3,14.65,0.051,-12.7,13.3,26.0,12.5,0.376,low,direct_sun,0.62
2026-06-29T12:08:32,512,4111,shadow_edge,176.65,-63.02,-5.93,0.074,-8.0,14.2,37.9,9.6,0.234,low,direct_sun,0.64
2026-06-29T12:08:33,513,4113,regolith_mound,126.62,85.38,26.28,0.013,3.9,24.4,6.7,11.6,0.228,low,direct_sun,0.81
2026-06-29T12:08:33,513,4118,regolith_mound,160.02,156.45,5.05,-0.011,7.8,23.6,-5.4,21.2,0.778,medium,direct_sun,0.79
2026-06-29T12:08:33,513,4112,lander_leg,114.43,84.88,6.18,0.057,20.6,29.5,29.3,8.9,0.637,low,direct_sun,0.99
2026-06-29T12:08:33,513,4105,crater_floor,111.2,-154.53,8.22,-0.02,-0.1,22.6,-10.3,8.7,0.427,low,direct_sun,0.78
2026-06-29T12:08:33,513,4109,shadow_edge,149.29,19.78,14.0,-0.03,-4.5,21.2,-15.4,15.8,0.199,medium,direct_sun,0.75
2026-06-29T12:08:34,514,4114,unknown,114.81,-111.34,11.57,0.056,2.4,23.6,28.9,14.7,0.365,low,direct_sun,0.79
2026-06-29T12:08:34,514,4106,boulder,216.51,33.35,16.76,-0.015,17.9,17.0,-7.7,1.8,0.438,low,direct_sun,0.8
2026-06-29T12:08:34,514,4104,small_rock,76.02,23.75,22.36,0.018,5.1,31.0,9.3,11.0,0.278,low,direct_sun,0.92
2026-06-29T12:08:34,514,4112,crater_floor,154.08,31.8,0.04,-0.021,12.3,26.8,-10.9,4.5,0.646,low,direct_sun,0.85
2026-06-29T12:08:34,514,4118,small_rock,69.33,7.0,34.2,0.006,7.7,30.1,2.9,13.1,0.45,low,direct_sun,0.9
2026-06-29T12:08:34,514,4117,shadow_edge,53.14,-69.51,9.22,0.031,-12.0,25.1,15.7,0,0.328,low,direct_sun,0.82
2026-06-29T12:08:34,514,4107,regolith_mound,148.97,85.04,26.93,0.018,11.2,25.0,9.0,21.5,0.277,medium,direct_sun,0.82
2026-06-29T12:08:34,514,4108,regolith_mound,32.91,88.62,1.65,-0.002,5.0,32.4,-0.9,6.4,0.243,low,direct_sun,0.94
2026-06-29T12:08:35,515,4117,crater_rim,114.68,-99.85,29.14,0.024,16.0,31.5,12.3,21.9,0.386,medium,direct_sun,0.93
2026-06-29T12:08:35,515,4101,crater_floor,25.59,-168.84,-12.47,-0.012,4.5,35.0,-6.1,16.2,0.146,medium,direct_sun,0.98
2026-06-29T12:08:35,515,4114,unknown,173.79,118.56,18.3,-0.012,6.9,15.5,-6.2,0,0.336,low,direct_sun,0.66
2026-06-29T12:08:35,515,4106,crater_floor,207.86,103.79,33.65,-0.003,9.7,20.3,-1.8,1.8,0.326,low,direct_sun,0.74
2026-06-29T12:08:35,515,4110,equipment,76.31,77.37,-0.77,0.002,20.1,35.2,1.2,9.8,0.384,low,direct_sun,0.99
2026-06-29T12:08:35,515,4113,equipment,85.58,-105.59,3.53,0.819,24.3,30.8,420.0,12.6,0.351,low,direct_sun,0.99
2026-06-29T12:08:35,515,4120,regolith_mound,39.53,-46.05,13.85,0.052,0.9,33.6,26.8,23.6,0.102,medium,direct_sun,0.96
2026-06-29T12:08:36,516,4112,boulder,25.94,72.86,30.06,-0.028,5.2,34.5,-14.6,13.1,0.675,low,direct_sun,0.99
2026-06-29T12:08:36,516,4110,rover_track,81.37,-116.42,12.76,-0.044,-11.5,22.9,-22.7,20.8,0.186,medium,direct_sun,0.78
2026-06-29T12:08:36,516,4120,small_rock,118.14,98.01,-16.46,-0.054,-3.7,22.9,-27.5,23.4,0.272,medium,direct_sun,0.78
2026-06-29T12:08:36,516,4116,crater_rim,201.94,-48.08,-5.04,0.003,19.0,24.5,1.6,5.3,0.59,low,direct_sun,0.81
2026-06-29T12:08:36,516,4108,shadow_edge,169.66,132.83,21.35,-0.041,-6.3,16.5,-21.0,11.1,0.286,low,direct_sun,0.67
2026-06-29T12:08:36,516,4117,shadow_edge,6.72,-2.41,-2.71,-0.062,-12.4,28.8,-31.9,17.8,0.233,medium,direct_sun,0.88
2026-06-29T12:08:36,516,4111,crater_rim,21.53,-71.57,-13.25,0.025,17.1,42,12.7,10.9,0.154,low,direct_sun,0.99
2026-06-29T12:08:36,516,4118,unknown,160.27,171.46,29.0,0.021,-1.5,14.3,10.8,1.6,0.628,low,direct_sun,0.64
2026-06-29T12:08:37,517,4110,small_rock,5.99,69.84,4.48,0.003,-1.9,36.2,1.6,4.5,0.127,low,direct_sun,0.99
2026-06-29T12:08:37,517,4118,shadow_edge,65.48,-35.69,21.28,-0.016,-8.0,21.4,-8.1,23.7,0.536,medium,direct_sun,0.76
2026-06-29T12:08:37,517,4115,small_rock,77.99,99.28,5.75,-0.038,1.9,28.6,-19.4,17.8,0.213,medium,direct_sun,0.88
2026-06-29T12:08:38,518,4109,unknown,41.88,-67.84,-4.13,-0.031,0.6,26.2,-16.1,24.3,0.311,medium,direct_sun,0.84
2026-06-29T12:08:38,518,4116,crater_rim,197.9,13.88,31.88,-0.036,13.3,22.2,-18.3,12.3,0.537,low,direct_sun,0.77
2026-06-29T12:08:38,518,4113,small_rock,5.16,-133.46,-10.34,0.056,1.7,31.2,28.7,11.8,0.071,low,direct_sun,0.92
2026-06-29T12:08:38,518,4112,regolith_mound,194.1,-88.53,32.83,0.015,-3.2,13.7,7.6,8.8,0.262,low,direct_sun,0.63
2026-06-29T12:08:38,518,4105,boulder,100.77,-105.21,24.57,0.045,11.2,31.4,23.0,4.7,0.447,low,direct_sun,0.99
2026-06-29T12:08:38,518,4107,crater_floor,102.75,-73.6,30.84,0.029,7.3,27.8,14.8,0,0.247,low,direct_sun,0.86
2026-06-29T12:08:38,518,4114,crater_rim,46.79,-77.9,7.57,0.013,17.5,33.0,6.8,23.6,0.354,medium,direct_sun,0.95
2026-06-29T12:08:38,518,4119,shadow_edge,36.31,49.58,-3.33,0.022,-19.3,16.0,11.1,12.1,0.089,low,direct_sun,0.67
2026-06-29T12:08:38,518,4118,crater_floor,201.29,125.53,31.86,0.038,8.2,22.7,19.7,2.6,0.347,low,direct_sun,0.78
2026-06-29T12:08:38,518,4115,boulder,198.92,-28.43,-13.45,-0.013,15.0,20.7,-6.6,24.7,0.491,medium,direct_sun,0.86
2026-06-29T12:08:39,519,4111,unknown,175.63,-84.27,34.93,0.029,8.3,21.8,14.7,31.2,0.613,medium,direct_sun,0.76
2026-06-29T12:08:39,519,4114,small_rock,190.42,92.22,-11.38,0.023,-4.7,10.7,11.6,1.0,0.416,low,direct_sun,0.58
2026-06-29T12:08:39,519,4101,boulder,100.81,101.94,34.93,-0.0,20.5,35.3,-0.0,10.1,0.166,low,direct_sun,0.99
2026-06-29T12:08:40,520,4102,small_rock,219.87,65.51,17.67,0.053,6.1,19.4,27.0,0,0.507,low,direct_sun,0.72
2026-06-29T12:08:40,520,4106,boulder,62.1,14.17,-4.5,0.053,14.0,36.2,27.2,4.3,0.539,low,direct_sun,0.99
2026-06-29T12:08:40,520,4110,crater_rim,187.39,-174.64,21.92,0.014,18.9,25.1,7.3,10.4,0.165,low,direct_sun,0.82
2026-06-29T12:08:40,520,4115,shadow_edge,11.08,-27.0,-2.07,0.005,-8.2,24.3,2.8,0,0.545,low,direct_sun,0.81
2026-06-29T12:08:40,520,4119,shadow_edge,180.91,-134.06,11.98,0.035,-3.8,18.4,18.2,16.7,0.303,medium,direct_sun,0.71
2026-06-29T12:08:40,520,4103,regolith_mound,136.9,-47.42,20.14,-0.01,2.3,15.5,-5.2,15.7,0.319,medium,direct_sun,0.66
2026-06-29T12:08:40,520,4109,boulder,209.92,-126.67,29.33,0.054,10.3,12.3,27.5,1.8,0.523,low,direct_sun,0.72
2026-06-29T12:08:40,520,4108,unknown,116.46,0.07,31.19,-0.001,9.9,23.7,-0.3,17.7,0.087,medium,direct_sun,0.79
2026-06-29T12:08:40,520,4111,boulder,54.52,45.94,15.79,-0.033,12.7,34.8,-16.7,5.7,0.306,low,direct_sun,0.99
2026-06-29T12:08:41,521,4115,boulder,54.9,169.66,-6.06,-0.028,8.4,32.2,-14.1,0,0.527,low,direct_sun,0.99
2026-06-29T12:08:41,521,4107,boulder,30.51,97.2,32.6,-0.029,6.5,30.8,-14.6,10.6,0.335,low,direct_sun,0.99
2026-06-29T12:08:41,521,4109,small_rock,163.96,-25.34,24.29,-0.008,4.6,23.3,-4.0,18.1,0.371,medium,direct_sun,0.79
2026-06-29T12:08:42,522,4116,small_rock,108.44,135.59,-17.33,0.021,0.7,25.6,10.7,17.2,0.362,medium,direct_sun,0.83
2026-06-29T12:08:42,522,4101,boulder,162.73,-107.98,30.54,0.004,9.2,22.0,2.1,11.7,0.467,low,direct_sun,0.89
2026-06-29T12:08:42,522,4108,boulder,151.03,129.22,32.72,-0.051,14.0,27.6,-26.4,13.4,0.56,low,direct_sun,0.98
2026-06-29T12:08:42,522,4103,small_rock,152.33,51.68,18.53,-0.014,-10.1,14.5,-7.0,18.2,0.588,medium,direct_sun,0.64
2026-06-29T12:08:42,522,4102,crater_floor,102.64,162.47,-7.15,-0.019,6.9,25.8,-9.7,12.9,0.653,low,direct_sun,0.83
2026-06-29T12:08:42,522,4104,crater_floor,75.97,-123.07,-16.6,0.015,10.7,33.6,7.6,12.0,0.565,low,direct_sun,0.96
2026-06-29T12:08:42,522,4120,small_rock,178.86,173.72,-5.84,-0.035,-2.8,10.8,-18.2,12.8,0.331,low,direct_sun,0.58
2026-06-29T12:08:42,522,4114,regolith_mound,82.28,68.8,23.51,0.029,-0.1,25.5,14.8,8.4,0.231,low,direct_sun,0.82
2026-06-29T12:08:43,523,4116,small_rock,23.79,-18.74,29.83,0.035,-3.8,33.7,18.1,10.9,0.269,low,direct_sun,0.96
2026-06-29T12:08:43,523,4107,small_rock,6.71,-84.19,-2.71,0.024,8.3,36.1,12.3,15.3,0.263,medium,direct_sun,0.99
2026-06-29T12:08:43,523,4102,small_rock,118.13,-107.85,-7.5,0.013,0.9,20.8,6.5,3.9,0.513,low,direct_sun,0.75
2026-06-29T12:08:43,523,4108,crater_rim,163.64,106.16,4.38,-0.022,16.6,29.8,-11.5,4.8,0.078,low,direct_sun,0.9
2026-06-29T12:08:44,524,4106,regolith_mound,93.38,7.71,-11.44,-0.039,-3.9,17.2,-20.0,5.3,0.676,low,direct_sun,0.69
2026-06-29T12:08:44,524,4112,shadow_edge,70.27,-119.31,-12.97,0.008,-15.6,18.7,4.1,11.3,0.296,low,direct_sun,0.71
2026-06-29T12:08:44,524,4105,regolith_mound,213.93,-21.94,28.6,-0.032,12.6,20.6,-16.4,1.4,0.181,low,direct_sun,0.74
2026-06-29T12:08:44,524,4101,crater_rim,42.1,116.0,-5.6,-0.078,21.5,37.0,-40.2,24.4,0.263,medium,direct_sun,0.99
2026-06-29T12:08:44,524,4109,rover_track,48.37,71.31,-3.89,-0.004,-8.7,26.2,-1.9,0,0.326,low,direct_sun,0.84
2026-06-29T12:08:44,524,4104,small_rock,125.08,-75.3,-7.99,0.023,10.8,23.6,11.9,18.2,0.502,medium,direct_sun,0.79
2026-06-29T12:08:45,525,4107,shadow_edge,13.74,-48.43,4.36,0.036,-10.2,29.0,18.2,0,0.547,low,direct_sun,0.88
2026-06-29T12:08:45,525,4108,small_rock,109.73,126.87,22.59,-0.028,3.1,26.8,-14.5,21.0,0.493,medium,direct_sun,0.85
2026-06-29T12:08:45,525,4109,regolith_mound,217.58,142.66,26.18,0.014,-2.0,12.7,7.2,0,0.276,low,direct_sun,0.61
2026-06-29T12:08:45,525,4118,crater_floor,61.53,138.85,-11.67,0.03,10.3,33.1,15.6,6.2,0.59,low,direct_sun,0.95
2026-06-29T12:08:46,526,4107,shadow_edge,52.03,-38.04,-5.01,0.021,-13.8,19.7,10.7,18.9,0.366,medium,direct_sun,0.73
2026-06-29T12:08:46,526,4112,regolith_mound,158.44,-51.3,-16.81,0.013,6.8,20.3,6.9,13.6,0.571,low,direct_sun,0.74
2026-06-29T12:08:46,526,4118,crater_rim,103.78,-42.85,-7.33,-0.011,19.6,32.5,-5.4,15.6,0.27,medium,direct_sun,0.94
2026-06-29T12:08:46,526,4119,boulder,93.91,42.36,32.6,0.067,13.8,29.0,34.5,15.1,0.075,medium,direct_sun,0.99
2026-06-29T12:08:46,526,4120,small_rock,149.03,105.3,9.4,0.058,6.4,20.1,29.8,20.6,0.661,medium,direct_sun,0.73
2026-06-29T12:08:46,526,4115,crater_floor,103.91,-23.32,-7.76,0.002,2.1,22.4,0.9,10.3,0.483,low,direct_sun,0.77
2026-06-29T12:08:46,526,4117,small_rock,196.93,175.06,23.45,-0.028,-5.4,16.3,-14.6,13.9,0.345,low,direct_sun,0.67
2026-06-29T12:08:46,526,4116,small_rock,64.12,106.43,-7.34,0.02,0.1,28.0,10.0,8.3,0.622,low,direct_sun,0.87
2026-06-29T12:08:46,526,4102,crater_floor,113.41,151.21,34.12,0.039,6.2,27.7,19.8,9.8,0.242,low,direct_sun,0.86
2026-06-29T12:08:47,527,4109,boulder,162.43,175.15,15.11,0.025,2.4,20.1,12.8,25.7,0.322,medium,direct_sun,0.85
2026-06-29T12:08:47,527,4120,regolith_mound,95.01,-10.9,30.47,0.036,12.4,29.0,18.2,5.4,0.197,low,direct_sun,0.88
2026-06-29T12:08:47,527,4117,regolith_mound,188.98,-24.82,2.18,-0.036,7.9,14.4,-18.7,13.8,0.595,low,direct_sun,0.64
2026-06-29T12:08:48,528,4110,boulder,137.44,51.79,28.74,0.007,14.3,29.0,3.6,17.1,0.451,medium,direct_sun,0.99
2026-06-29T12:08:48,528,4118,equipment,197.98,153.13,1.04,-0.016,21.7,25.6,-8.1,0,0.608,low,direct_sun,0.95
2026-06-29T12:08:48,528,4108,small_rock,151.67,-159.13,-7.11,0.054,-1.2,17.9,27.7,24.8,0.244,medium,direct_sun,0.7
2026-06-29T12:08:48,528,4112,rover_track,100.82,-139.18,-10.28,-0.026,-8.0,18.9,-13.3,11.2,0.278,low,direct_sun,0.72
2026-06-29T12:08:48,528,4117,small_rock,158.31,25.93,11.34,-0.011,-3.7,24.4,-5.8,18.3,0.282,medium,direct_sun,0.81
2026-06-29T12:08:49,529,4111,crater_rim,23.2,-22.25,3.81,0.014,15.5,34.3,7.2,10.0,0.565,low,direct_sun,0.97
2026-06-29T12:08:49,529,4108,shadow_edge,9.32,-42.8,-5.17,0.047,-7.0,26.6,24.1,14.4,0.297,low,direct_sun,0.84
2026-06-29T12:08:49,529,4118,shadow_edge,210.37,-120.5,13.35,0.059,-8.1,10.7,30.1,12.0,0.326,low,direct_sun,0.58
2026-06-29T12:08:49,529,4117,small_rock,0.82,176.12,11.91,-0.057,-6.0,29.3,-29.4,12.3,0.535,low,direct_sun,0.89
2026-06-29T12:08:49,529,4106,boulder,45.13,-148.85,28.4,0.015,13.5,38.7,7.7,7.6,0.325,low,direct_sun,0.99
2026-06-29T12:08:49,529,4115,lander_leg,187.19,-138.9,-10.93,0.041,17.9,26.3,21.0,20.5,0.447,medium,direct_sun,0.96
2026-06-29T12:08:49,529,4119,crater_rim,31.42,-61.71,-7.78,-0.104,19.7,38.2,-53.1,0,0.539,low,direct_sun,0.99
2026-06-29T12:08:49,529,4114,boulder,49.6,-6.95,12.72,-0.006,3.4,26.4,-3.3,18.4,0.299,medium,direct_sun,0.96
2026-06-29T12:08:49,529,4102,boulder,153.19,10.85,19.24,-0.102,9.4,22.7,-52.4,14.8,0.692,low,direct_sun,0.9
2026-06-29T12:08:49,529,4110,boulder,213.95,-80.86,0.74,0.033,9.9,16.5,17.0,9.2,0.594,low,direct_sun,0.8
2026-06-29T12:08:50,530,4108,crater_rim,189.56,-2.16,-2.4,-0.037,21.8,23.6,-18.9,11.9,0.494,low,direct_sun,0.79
2026-06-29T12:08:50,530,4101,crater_floor,61.62,130.41,-17.05,0.038,7.8,28.0,19.4,0,0.379,low,direct_sun,0.87
2026-06-29T12:08:50,530,4120,small_rock,5.45,-140.69,-11.12,-0.048,-2.4,31.9,-24.8,0,0.344,low,direct_sun,0.93
2026-06-29T12:08:50,530,4114,unknown,157.8,-14.86,15.45,-0.018,3.7,21.3,-9.1,20.1,0.355,medium,direct_sun,0.76
2026-06-29T12:08:50,530,4109,small_rock,97.29,-129.85,14.01,0.054,-3.3,23.7,27.7,7.1,0.328,low,direct_sun,0.8
2026-06-29T12:08:50,530,4118,crater_floor,213.56,-39.31,22.83,-0.03,8.3,21.5,-15.2,0,0.795,low,direct_sun,0.76
2026-06-29T12:08:51,531,4107,small_rock,9.22,-118.72,-15.03,0.049,-0.0,24.0,25.3,26.1,0.421,medium,direct_sun,0.8
2026-06-29T12:08:51,531,4104,crater_floor,55.48,10.04,0.42,-0.056,6.6,33.2,-28.9,13.8,0.143,low,direct_sun,0.95
2026-06-29T12:08:51,531,4116,small_rock,157.62,-29.2,-3.61,0.002,7.2,21.1,1.3,16.2,0.379,medium,direct_sun,0.75
2026-06-29T12:08:51,531,4113,shadow_edge,197.75,-145.98,-14.52,0.021,-8.2,11.6,10.5,13.4,0.371,low,direct_sun,0.59
2026-06-29T12:08:51,531,4115,small_rock,120.83,21.97,26.14,-0.039,9.4,24.0,-19.9,4.4,0.741,low,direct_sun,0.8
2026-06-29T12:08:52,532,4108,small_rock,147.73,-144.42,-12.68,0.026,-3.7,19.7,13.6,22.2,0.42,medium,direct_sun,0.73
2026-06-29T12:08:52,532,4111,lander_leg,9.74,63.07,-7.99,-0.106,13.1,40.4,-54.6,8.9,0.228,low,direct_sun,0.99
2026-06-29T12:08:52,532,4117,rover_track,70.79,68.56,-10.67,0.017,4.1,26.0,8.7,11.4,0.229,low,direct_sun,0.83
2026-06-29T12:08:52,532,4104,equipment,158.62,142.29,16.34,-0.011,26.5,34.5,-5.9,0.5,0.328,low,direct_sun,0.99
2026-06-29T12:08:52,532,4119,rover_track,98.59,-114.56,19.86,0.03,-3.3,18.8,15.3,1.4,0.436,low,direct_sun,0.71
2026-06-29T12:08:52,532,4116,small_rock,39.12,-169.67,25.18,0.017,1.0,28.6,8.9,10.6,0.267,low,direct_sun,0.88
2026-06-29T12:08:53,533,4109,crater_rim,174.68,36.77,20.04,0.042,6.7,20.7,21.6,9.0,0.361,low,direct_sun,0.75
2026-06-29T12:08:53,533,4108,boulder,187.05,97.25,25.36,-0.052,11.1,21.5,-26.5,3.9,0.531,low,direct_sun,0.88
2026-06-29T12:08:53,533,4118,boulder,213.49,-128.66,10.68,0.063,14.8,25.9,32.1,10.2,0.396,low,direct_sun,0.95
2026-06-29T12:08:53,533,4119,shadow_edge,159.96,52.08,-12.83,0.013,-10.9,13.1,6.5,19.2,0.306,medium,direct_sun,0.62
2026-06-29T12:08:53,533,4102,rover_track,127.48,153.77,18.18,-0.001,-2.1,22.1,-0.5,3.9,0.55,low,direct_sun,0.77
2026-06-29T12:08:53,533,4115,crater_rim,96.4,67.79,34.6,0.002,16.7,31.1,1.0,7.7,0.153,low,direct_sun,0.92
2026-06-29T12:08:53,533,4117,crater_rim,66.35,18.47,-3.81,-0.006,21.5,37.0,-2.9,13.9,0.328,low,direct_sun,0.99
2026-06-29T12:08:53,533,4111,small_rock,204.9,172.04,-7.34,0.017,4.1,16.4,8.7,8.9,0.434,low,direct_sun,0.67
2026-06-29T12:08:54,534,4111,boulder,133.37,105.9,-0.85,0.092,6.0,21.8,47.4,8.6,0.36,low,direct_sun,0.88
2026-06-29T12:08:54,534,4109,rover_track,133.05,-26.54,31.2,-0.104,-13.0,13.0,-53.1,12.3,0.551,low,direct_sun,0.62
2026-06-29T12:08:54,534,4113,crater_rim,167.04,-174.32,-15.02,-0.027,19.1,21.1,-13.7,11.3,0.391,low,direct_sun,0.75
2026-06-29T12:08:54,534,4114,boulder,96.12,-148.19,20.19,-0.003,11.4,29.3,-1.7,32.4,0.456,medium,direct_sun,0.99
2026-06-29T12:08:54,534,4105,boulder,126.87,155.02,20.71,-0.022,8.7,25.2,-11.3,28.2,0.412,medium,direct_sun,0.94
2026-06-29T12:08:54,534,4103,crater_floor,100.44,108.12,27.26,-0.103,8.5,27.0,-53.0,17.0,0.716,medium,direct_sun,0.85
2026-06-29T12:08:54,534,4117,regolith_mound,146.72,37.42,-4.89,0.024,9.3,26.8,12.5,9.3,0.792,low,direct_sun,0.85
2026-06-29T12:08:55,535,4116,crater_rim,174.0,-102.31,34.83,-0.034,19.1,23.5,-17.5,1.7,0.517,low,direct_sun,0.79
2026-06-29T12:08:55,535,4107,regolith_mound,136.3,-167.07,10.41,0.054,1.1,21.3,27.7,13.1,0.416,low,direct_sun,0.76
2026-06-29T12:08:55,535,4115,small_rock,207.84,-83.75,-10.19,-0.009,6.3,17.3,-4.7,8.9,0.316,low,direct_sun,0.69
2026-06-29T12:08:55,535,4112,unknown,22.35,76.07,-1.69,0.013,8.3,34.4,6.7,17.5,0.39,medium,direct_sun,0.97
2026-06-29T12:08:55,535,4117,boulder,133.88,-58.45,-6.96,0.032,13.7,30.3,16.4,27.3,0.622,medium,direct_sun,0.99
2026-06-29T12:08:55,535,4114,small_rock,102.52,-119.83,3.24,0.058,-7.2,22.7,29.7,5.0,0.342,low,direct_sun,0.78
2026-06-29T12:08:55,535,4111,rover_track,218.04,73.47,5.06,0.083,-2.8,13.0,42.5,16.1,0.424,medium,direct_sun,0.62
2026-06-29T12:08:56,536,4116,small_rock,214.19,-24.37,-15.97,0.016,2.0,18.9,8.3,6.9,0.235,low,direct_sun,0.72
2026-06-29T12:08:56,536,4114,equipment,65.76,-89.37,3.47,0.02,17.8,40.2,10.3,0,0.428,low,direct_sun,0.99
2026-06-29T12:08:56,536,4102,rover_track,148.98,39.27,34.87,0.007,-6.0,17.3,3.4,0,0.354,low,direct_sun,0.69
2026-06-29T12:08:56,536,4103,small_rock,109.21,-99.36,22.05,-0.027,-2.4,20.4,-13.9,19.9,0.368,medium,direct_sun,0.74
2026-06-29T12:08:56,536,4105,unknown,185.88,-66.05,-7.59,0.002,1.0,13.4,1.0,25.6,0.24,medium,direct_sun,0.62
2026-06-29T12:08:56,536,4107,regolith_mound,87.09,117.71,-8.7,-0.017,4.1,28.3,-8.5,7.2,0.137,low,direct_sun,0.87
2026-06-29T12:08:56,536,4115,small_rock,13.45,44.29,-6.43,0.043,3.8,31.4,21.8,5.1,0.328,low,direct_sun,0.92
2026-06-29T12:08:56,536,4110,small_rock,114.69,153.56,28.9,0.037,3.2,28.3,18.9,0,0.604,low,direct_sun,0.87
2026-06-29T12:08:57,537,4103,lander_leg,45.17,31.33,-4.87,0.036,22.1,35.6,18.4,0,0.413,low,direct_sun,0.99
2026-06-29T12:08:57,537,4117,shadow_edge,46.51,-157.92,-9.15,0.018,-3.2,25.9,9.3,20.1,0.335,medium,direct_sun,0.83
2026-06-29T12:08:57,537,4113,crater_rim,80.23,-112.88,34.06,0.035,13.4,32.8,17.8,12.7,0.601,low,direct_sun,0.95
2026-06-29T12:08:57,537,4101,boulder,179.31,-134.85,4.49,0.022,13.6,26.6,11.3,11.7,0.15,low,direct_sun,0.96
2026-06-29T12:08:57,537,4120,boulder,114.11,-102.59,30.44,0.087,12.8,25.9,44.6,12.7,0.623,low,direct_sun,0.95
2026-06-29T12:08:57,537,4109,small_rock,76.21,-129.67,21.05,0.06,3.3,30.4,31.0,8.0,0.158,low,direct_sun,0.91
2026-06-29T12:08:58,538,4101,lander_leg,7.13,-33.46,7.63,-0.013,23.7,40.6,-6.6,0,0.484,low,direct_sun,0.99
2026-06-29T12:08:58,538,4117,rover_track,35.47,-92.34,13.93,0.001,-6.0,27.6,0.7,15.0,0.453,low,direct_sun,0.86
2026-06-29T12:08:58,538,4106,small_rock,113.61,-26.04,7.69,-0.003,0.1,21.6,-1.6,13.3,0.361,low,direct_sun,0.76
2026-06-29T12:08:58,538,4118,crater_rim,15.22,24.25,-12.34,-0.029,16.6,40.6,-14.9,22.9,0.361,medium,direct_sun,0.99
2026-06-29T12:08:58,538,4114,unknown,163.26,54.98,-11.94,0.031,-1.1,15.9,15.7,6.9,0.323,low,direct_sun,0.66
2026-06-29T12:08:58,538,4112,crater_floor,37.44,-3.54,10.24,0.04,10.6,34.9,20.5,6.2,0.389,low,direct_sun,0.98
2026-06-29T12:08:58,538,4119,shadow_edge,29.26,-103.86,7.68,-0.041,-0.5,28.8,-21.1,16.7,0.346,medium,direct_sun,0.88
2026-06-29T12:08:58,538,4108,crater_rim,89.17,127.37,23.5,0.032,11.5,31.6,16.5,24.9,0.133,medium,direct_sun,0.93
2026-06-29T12:08:58,538,4105,boulder,143.01,169.02,-7.72,-0.038,15.6,27.1,-19.3,14.8,0.179,low,direct_sun,0.97
2026-06-29T12:08:58,538,4116,regolith_mound,212.58,-172.52,27.39,0.007,8.6,23.9,3.5,20.2,0.147,medium,direct_sun,0.8
2026-06-29T12:08:59,539,4119,small_rock,151.49,120.5,2.95,-0.066,2.4,25.2,-33.7,3.4,0.332,low,direct_sun,0.82
2026-06-29T12:08:59,539,4120,boulder,98.41,-75.17,-11.24,-0.064,14.2,33.3,-32.7,16.2,0.498,medium,direct_sun,0.99
2026-06-29T12:08:59,539,4113,boulder,106.7,-103.62,26.82,0.002,15.6,31.5,0.9,9.0,0.421,low,direct_sun,0.99
2026-06-29T12:08:59,539,4111,regolith_mound,201.93,30.3,4.17,0.024,2.2,19.0,12.2,7.4,0.276,low,direct_sun,0.72
2026-06-29T12:09:00,540,4109,rover_track,142.82,-7.14,16.98,-0.022,0.5,17.8,-11.5,11.8,0.259,low,direct_sun,0.7
2026-06-29T12:09:00,540,4101,lander_leg,153.7,-46.86,20.79,0.051,23.5,34.3,26.0,4.8,0.671,low,direct_sun,0.99
2026-06-29T12:09:00,540,4102,shadow_edge,80.8,-112.47,-8.93,-0.084,-6.0,18.7,-42.9,18.5,0.245,medium,direct_sun,0.71
2026-06-29T12:09:01,541,4117,crater_rim,206.26,-112.49,-14.47,-0.026,17.2,24.0,-13.6,8.8,0.259,low,direct_sun,0.8
2026-06-29T12:09:01,541,4120,boulder,42.09,-65.08,19.61,-0.068,13.7,39.8,-35.0,0.8,0.381,low,direct_sun,0.99
2026-06-29T12:09:01,541,4115,boulder,197.1,-172.35,-13.46,-0.036,11.0,19.7,-18.6,0,0.525,low,direct_sun,0.85
2026-06-29T12:09:01,541,4110,regolith_mound,38.22,-178.95,-3.88,0.075,2.3,31.4,38.7,27.0,0.634,medium,direct_sun,0.92
