timestamp,temp_c,humidity_pct,pressure_hpa,abs_470nm,abs_850nm,scattering_m1,pm25_ug_m3,cosmic_rad_usv_h,ec_ms_cm,sensor_voltage_v,gps_lat,gps_lon
2026-06-29T12:14:40,-176.1,0.0,0.0,0.0029,0.0015,0.0041,1.81,53.33,0.0162,5.031,-52.992899,-168.995189
2026-06-29T12:14:42,-176.1,0.0,0.0,0.003,0.0005,0.003,0.71,57.26,0.0195,5.02,-52.987662,-169.014953
2026-06-29T12:14:44,-176.1,0.0,0.0,0.004,0.0013,0.0033,0.97,58.03,0.0129,5.027,-52.986636,-169.009685
2026-06-29T12:14:46,-176.1,0.0,0.0,0.0037,0.0002,0.0072,4.3,55.35,0.0085,5.052,-53.006955,-169.008952
2026-06-29T12:14:48,-176.1,0.0,0.0,0.0035,0.0024,0.0025,0.99,57.2,0.0109,5.021,-53.003216,-169.003422
2026-06-29T12:14:50,-176.1,0.0,0.0,0.0024,0.0023,0.0069,3.06,59.24,0.0186,5.02,-52.997493,-169.01596
2026-06-29T12:14:52,-176.1,0.0,0.0,0.0021,0.001,0.003,1.48,57.86,0.0083,5.017,-53.000577,-168.995642
2026-06-29T12:14:54,-176.1,0.0,0.0,0.0011,0.0004,0.0026,0.86,56.97,0.0142,5.035,-53.018449,-168.984417
2026-06-29T12:14:56,-176.1,0.0,0.0,0.001,0.0022,0.0032,0.99,60.04,0.018,5.02,-53.019191,-168.987305
2026-06-29T12:14:58,-176.1,0.0,0.0,0.0011,0.0015,0.0042,1.81,54.57,0.0029,5.002,-52.985244,-169.014625
2026-06-29T12:15:00,-175.97,0.0,0.0,0.0018,0.0025,0.0058,3.62,54.66,0.0089,5.004,-52.994178,-169.012483
2026-06-29T12:15:02,-175.97,0.0,0.0,0.0033,0.0022,0.0079,3.93,53.96,0.0175,5.043,-52.987159,-168.999389
2026-06-29T12:15:04,-175.97,0.0,0.0,0.0012,0.0015,0.0025,1.44,57.85,0.0172,5.037,-52.984827,-169.018842
2026-06-29T12:15:06,-175.97,0.0,0.0,0.0033,0.0025,0.0034,1.82,56.45,0.0097,5.019,-52.983279,-168.991815
2026-06-29T12:15:08,-175.97,0.0,0.0,0.0033,0.0015,0.0013,0.15,56.34,0.0034,4.994,-53.018777,-169.005101
2026-06-29T12:15:10,-175.97,0.0,0.0,0.0007,0.0026,0.0028,1.25,53.68,0.0076,5.048,-53.013459,-168.98422
2026-06-29T12:15:12,-175.97,0.0,0.0,0.0028,0.0009,0.0018,0.99,56.38,0.0041,5.035,-52.99711,-168.981403
2026-06-29T12:15:14,-175.97,0.0,0.0,0.0026,0.002,0.0056,3.48,57.5,0.0088,5.009,-53.019198,-168.988788
2026-06-29T12:15:16,-175.97,0.0,0.0,0.0,0.0027,0.0028,1.28,56.29,0.0124,5.0,-53.019661,-169.009904
2026-06-29T12:15:18,-175.97,0.0,0.0,0.0012,0.0029,0.0032,1.58,55.91,0.0091,5.026,-53.004941,-169.006052
2026-06-29T12:15:20,-175.97,0.0,0.0,0.0019,0.002,0.0094,4.81,58.68,0.0085,5.044,-53.015908,-168.999539
2026-06-29T12:15:22,-175.97,0.0,0.0,0.0034,0.0011,0.0015,0.44,55.14,0.0126,5.023,-53.008061,-169.015676
2026-06-29T12:15:24,-175.97,0.0,0.0,0.004,0.0019,0.0079,3.75,58.04,0.006,5.016,-52.991556,-168.984305
2026-06-29T12:15:26,-175.97,0.0,0.0,0.0006,0.0023,0.0048,1.96,58.11,0.0163,5.005,-52.987905,-168.995999
2026-06-29T12:15:28,-175.97,0.0,0.0,0.0027,0.0022,0.0098,5.43,58.05,0.02,4.996,-53.009623,-169.003257
2026-06-29T12:15:30,-175.97,0.0,0.0,0.0001,0.0021,0.0058,3.0,56.96,0.0046,5.029,-52.990938,-169.011105
2026-06-29T12:15:32,-175.97,0.0,0.0,0.0031,0.0027,0.0021,0.75,54.69,0.0106,5.048,-52.986183,-168.986374
2026-06-29T12:15:34,-175.97,0.0,0.0,0.0007,0.0003,0.0019,1.41,55.65,0.0059,5.013,-52.987666,-168.989483
2026-06-29T12:15:36,-175.97,0.0,0.0,0.0027,0.001,0.0048,2.84,55.0,0.0078,5.009,-52.990232,-169.007717
2026-06-29T12:15:38,-175.97,0.0,0.0,0.0013,0.0008,0.0009,0.61,56.44,0.0172,5.006,-53.001179,-168.985344
2026-06-29T12:15:40,-175.97,0.0,0.0,0.0038,0.0002,0.0026,0.78,58.07,0.0105,5.018,-52.9853,-169.004733
2026-06-29T12:15:42,-175.97,0.0,0.0,0.0002,0.0026,0.0064,3.82,56.16,0.0048,5.028,-53.003632,-168.997224
2026-06-29T12:15:44,-175.97,0.0,0.0,0.0018,0.0009,0.006,3.2,59.52,0.0158,5.054,-53.000497,-168.994759
2026-06-29T12:15:46,-175.97,0.0,0.0,0.0025,0.0,0.0041,2.2,58.79,0.0155,5.019,-53.013256,-168.989421
2026-06-29T12:15:48,-175.97,0.0,0.0,0.0031,0.0003,0.0024,0.98,56.77,0.013,5.029,-53.003864,-168.981387
2026-06-29T12:15:50,-175.97,0.0,0.0,0.0002,0.0006,0.0024,1.2,57.11,0.0013,5.031,-53.007111,-168.986671
2026-06-29T12:15:52,-175.97,0.0,0.0,0.0027,0.0019,0.0048,2.69,57.68,0.0142,4.995,-53.006226,-169.014843
2026-06-29T12:15:54,-175.97,0.0,0.0,0.0024,0.0005,0.0037,1.44,55.86,0.0067,5.008,-53.008367,-168.990887
2026-06-29T12:15:56,-175.97,0.0,0.0,0.0014,0.0027,0.0044,1.71,58.26,0.0075,5.028,-52.983945,-169.00563
2026-06-29T12:15:58,-175.97,0.0,0.0,0.0038,0.0028,0.0034,1.65,57.52,0.0053,5.028,-52.990913,-169.014752
2026-06-29T12:16:00,-175.83,0.0,0.0,0.0024,0.0005,0.0015,0.82,55.74,0.0134,5.02,-53.018505,-168.984938
2026-06-29T12:16:02,-175.83,0.0,0.0,0.0021,0.0001,0.0027,0.56,56.36,0.0136,5.018,-52.993857,-169.01921
2026-06-29T12:16:04,-175.83,0.0,0.0,0.0017,0.0011,0.0026,1.22,57.56,0.01,5.033,-53.013875,-168.992192
2026-06-29T12:16:06,-175.83,0.0,0.0,0.0012,0.002,0.0051,2.6,55.88,0.0061,5.011,-52.995775,-169.014513
2026-06-29T12:16:08,-175.83,0.0,0.0,0.0004,0.0022,0.0021,1.51,55.86,0.0032,5.013,-53.015749,-169.012054
2026-06-29T12:16:10,-175.83,0.0,0.0,0.0011,0.0016,0.0038,2.13,53.67,0.0144,5.041,-53.008186,-169.018424
2026-06-29T12:16:12,-175.83,0.0,0.0,0.0008,0.0028,0.0058,3.36,57.51,0.0011,5.024,-52.993135,-168.983725
2026-06-29T12:16:14,-175.83,0.0,0.0,0.0027,0.0004,0.0015,1.19,57.67,0.0107,5.027,-52.991057,-169.015948
2026-06-29T12:16:16,-175.83,0.0,0.0,0.0009,0.003,0.0054,2.98,55.02,0.0098,5.01,-53.016008,-169.013012
2026-06-29T12:16:18,-175.83,0.0,0.0,0.0012,0.0024,0.0077,4.29,55.1,0.015,5.018,-53.0162,-168.989672
2026-06-29T12:16:20,-175.83,0.0,0.0,0.0034,0.002,0.0028,1.47,58.25,0.0078,5.02,-53.002491,-168.995128
2026-06-29T12:16:22,-175.83,0.0,0.0,0.0004,0.0024,0.0013,1.03,53.78,0.0086,5.039,-52.981508,-169.009127
2026-06-29T12:16:24,-175.83,0.0,0.0,0.0034,0.0024,0.0041,1.86,55.88,0.0161,5.037,-53.015478,-168.992153
2026-06-29T12:16:26,-175.83,0.0,0.0,0.0038,0.0005,0.0061,3.16,58.02,0.0122,5.024,-52.987909,-168.992864
2026-06-29T12:16:28,-175.83,0.0,0.0,0.0015,0.0011,0.0052,3.2,55.69,0.014,5.021,-52.986459,-168.981062
2026-06-29T12:16:30,-175.83,0.0,0.0,0.0037,0.0003,0.0023,0.94,57.01,0.0019,5.009,-53.009535,-169.00743
2026-06-29T12:16:32,-175.83,0.0,0.0,0.0027,0.0023,0.0016,0.63,54.11,0.0117,5.036,-52.980884,-168.993206
2026-06-29T12:16:34,-175.83,0.0,0.0,0.0021,0.0021,0.0016,1.02,54.88,0.0136,5.016,-53.010057,-169.00617
2026-06-29T12:16:36,-175.83,0.0,0.0,0.0015,0.0025,0.0016,0.63,57.2,0.0198,5.011,-53.017817,-168.994264
2026-06-29T12:16:38,-175.83,0.0,0.0,0.0034,0.0026,0.0034,1.09,55.02,0.0024,5.012,-53.000334,-169.010364
2026-06-29T12:16:40,-175.83,0.0,0.0,0.0002,0.0007,0.002,0.93,56.12,0.0087,5.027,-53.0106,-169.001636
2026-06-29T12:16:42,-175.83,0.0,0.0,0.0018,0.0026,0.0069,4.0,54.86,0.0033,5.021,-53.000105,-168.993865
2026-06-29T12:16:44,-175.83,0.0,0.0,0.0016,0.0017,0.0027,1.68,54.65,0.0027,5.017,-52.995832,-168.995237
2026-06-29T12:16:46,-175.83,0.0,0.0,0.002,0.0006,0.002,0.55,54.58,0.0191,5.018,-53.005466,-169.017829
2026-06-29T12:16:48,-175.83,0.0,0.0,0.0018,0.0017,0.0067,3.38,54.9,0.01,5.002,-52.993713,-168.991363
2026-06-29T12:16:50,-175.83,0.0,0.0,0.003,0.0007,0.001,0.27,55.61,0.0168,5.027,-52.981423,-169.008321
2026-06-29T12:16:52,-175.83,0.0,0.0,0.0028,0.0001,0.0038,2.34,55.51,0.0037,5.024,-52.991326,-168.991138
2026-06-29T12:16:54,-175.83,0.0,0.0,0.0024,0.0006,0.0041,1.39,55.01,0.0085,5.026,-53.001718,-168.988743
2026-06-29T12:16:56,-175.83,0.0,0.0,0.0004,0.0012,0.0073,3.61,55.03,0.0169,5.041,-52.996448,-168.989114
2026-06-29T12:16:58,-175.83,0.0,0.0,0.0026,0.0029,0.0052,3.18,55.01,0.0105,5.03,-52.998785,-169.018057
2026-06-29T12:17:00,-175.69,0.0,0.0,0.0034,0.0014,0.006,3.43,56.48,0.0185,5.049,-53.012912,-168.996858
2026-06-29T12:17:02,-175.69,0.0,0.0,0.0005,0.0012,0.0026,1.18,55.28,0.0178,5.004,-52.999836,-169.004613
2026-06-29T12:17:04,-175.69,0.0,0.0,0.0037,0.0023,0.0046,2.95,54.72,0.0193,5.012,-52.98118,-169.001886
2026-06-29T12:17:06,-175.69,0.0,0.0,0.0017,0.0021,0.0035,1.24,55.58,0.0067,5.008,-52.99194,-168.985572
2026-06-29T12:17:08,-175.69,0.0,0.0,0.0037,0.0019,0.0069,4.27,55.72,0.0129,5.032,-53.008377,-169.006188
2026-06-29T12:17:10,-175.69,0.0,0.0,0.0039,0.002,0.0066,3.17,56.38,0.0106,5.007,-52.992228,-169.007105
2026-06-29T12:17:12,-175.69,0.0,0.0,0.0014,0.0014,0.0055,2.7,55.53,0.0137,5.044,-53.003301,-168.990085
2026-06-29T12:17:14,-175.69,0.0,0.0,0.0011,0.0025,0.0072,3.77,55.83,0.0109,5.004,-53.018989,-169.014187
2026-06-29T12:17:16,-175.69,0.0,0.0,0.0008,0.0023,0.0031,2.03,55.47,0.0064,5.0,-53.009978,-168.986425
2026-06-29T12:17:18,-175.69,0.0,0.0,0.0012,0.0023,0.0027,1.92,56.54,0.0165,5.013,-53.015901,-168.985279
2026-06-29T12:17:20,-175.69,0.0,0.0,0.0035,0.0022,0.0016,0.67,56.45,0.0055,5.036,-52.988628,-168.988047
2026-06-29T12:17:22,-175.69,0.0,0.0,0.0027,0.0028,0.0023,1.07,53.98,0.0192,5.027,-52.980967,-169.007494
2026-06-29T12:17:24,-175.69,0.0,0.0,0.0001,0.0008,0.0047,2.33,56.02,0.0158,5.017,-52.985195,-168.986801
2026-06-29T12:17:26,-175.69,0.0,0.0,0.0028,0.0019,0.0053,2.72,54.29,0.0114,5.016,-52.995865,-168.988954
2026-06-29T12:17:28,-175.69,0.0,0.0,0.0012,0.0005,0.003,1.45,52.76,0.0046,5.019,-53.013048,-168.999446
2026-06-29T12:17:30,-175.69,0.0,0.0,0.0017,0.0017,0.0036,2.19,56.08,0.0121,5.03,-53.009799,-169.006777
2026-06-29T12:17:32,-175.69,0.0,0.0,0.0006,0.0005,0.009,5.37,54.41,0.002,5.04,-52.982705,-168.995376
2026-06-29T12:17:34,-175.69,0.0,0.0,0.002,0.0017,0.0009,0.44,56.96,0.0159,5.002,-53.007286,-169.011202
2026-06-29T12:17:36,-175.69,0.0,0.0,0.0003,0.0015,0.0055,2.9,54.42,0.0112,5.036,-53.016322,-169.011152
2026-06-29T12:17:38,-175.69,0.0,0.0,0.0013,0.0011,0.0044,2.46,54.86,0.0153,5.014,-52.99878,-168.980135
2026-06-29T12:17:40,-175.69,0.0,0.0,0.0039,0.0,0.0018,0.69,55.71,0.0095,5.01,-52.98382,-168.995452
2026-06-29T12:17:42,-175.69,0.0,0.0,0.0038,0.002,0.0055,3.23,56.8,0.0184,5.007,-52.9822,-169.004565
2026-06-29T12:17:44,-175.69,0.0,0.0,0.0011,0.0027,0.0037,1.49,57.89,0.0081,5.031,-52.987887,-169.002178
2026-06-29T12:17:46,-175.69,0.0,0.0,0.0036,0.0006,0.0066,3.35,56.27,0.019,5.015,-53.013304,-168.981749
2026-06-29T12:17:48,-175.69,0.0,0.0,0.0,0.0002,0.0035,1.59,53.9,0.0157,5.019,-52.985402,-169.003032
2026-06-29T12:17:50,-175.69,0.0,0.0,0.0022,0.0021,0.0102,4.97,54.73,0.0157,5.023,-52.994138,-168.98241
2026-06-29T12:17:52,-175.69,0.0,0.0,0.0006,0.0014,0.0075,4.47,56.13,0.0027,5.012,-53.017829,-168.988231
2026-06-29T12:17:54,-175.69,0.0,0.0,0.0023,0.0007,0.001,0.54,55.52,0.0084,5.012,-52.994791,-169.002679
2026-06-29T12:17:56,-175.69,0.0,0.0,0.0027,0.0016,0.0028,0.94,53.3,0.0127,5.018,-52.989762,-168.996576
2026-06-29T12:17:58,-175.69,0.0,0.0,0.0003,0.0028,0.0018,1.32,52.59,0.016,5.036,-53.007946,-169.01654
2026-06-29T12:18:00,-175.56,0.0,0.0,0.0018,0.0012,0.0057,2.99,53.25,0.01,5.011,-52.998661,-169.014545
2026-06-29T12:18:02,-175.56,0.0,0.0,0.0032,0.0016,0.0085,4.12,52.54,0.0037,5.017,-52.992908,-168.983433
2026-06-29T12:18:04,-175.56,0.0,0.0,0.0029,0.0011,0.0062,3.0,56.08,0.0115,5.008,-52.997797,-169.015071
2026-06-29T12:18:06,-175.56,0.0,0.0,0.0024,0.0016,0.0078,3.57,55.72,0.0068,5.027,-52.990068,-168.983858
2026-06-29T12:18:08,-175.56,0.0,0.0,0.0017,0.0019,0.0034,1.59,54.99,0.0041,5.036,-53.011168,-168.98661
2026-06-29T12:18:10,-175.56,0.0,0.0,0.0007,0.0024,0.0083,4.03,53.75,0.0172,5.037,-52.982705,-168.980227
2026-06-29T12:18:12,-175.56,0.0,0.0,0.0022,0.0009,0.0015,1.07,55.5,0.0029,4.997,-52.990976,-169.000512
2026-06-29T12:18:14,-175.56,0.0,0.0,0.0005,0.002,0.0025,1.52,55.73,0.0128,5.009,-52.983995,-169.007289
2026-06-29T12:18:16,-175.56,0.0,0.0,0.0025,0.0009,0.0075,4.05,54.9,0.0117,5.033,-53.00542,-169.007347
2026-06-29T12:18:18,-175.56,0.0,0.0,0.0,0.0007,0.0069,4.07,54.9,0.0151,5.012,-53.002555,-168.986396
2026-06-29T12:18:20,-175.56,0.0,0.0,0.0029,0.0026,0.0088,4.77,55.38,0.0078,5.03,-53.007781,-168.997933
2026-06-29T12:18:22,-175.56,0.0,0.0,0.0024,0.0025,0.007,3.24,53.0,0.0037,5.019,-52.998455,-169.009471
2026-06-29T12:18:24,-175.56,0.0,0.0,0.0003,0.0002,0.0088,5.69,51.21,0.0106,5.017,-53.018752,-168.996724
2026-06-29T12:18:26,-175.56,0.0,0.0,0.0024,0.0027,0.0046,2.33,54.66,0.0113,5.008,-52.980051,-169.001116
2026-06-29T12:18:28,-175.56,0.0,0.0,0.0015,0.0007,0.0044,2.12,56.92,0.0149,5.029,-53.00836,-169.001412
2026-06-29T12:18:30,-175.56,0.0,0.0,0.0016,0.0015,0.0059,3.02,56.07,0.0171,5.018,-52.987738,-168.995439
2026-06-29T12:18:32,-175.56,0.0,0.0,0.0021,0.0013,0.0033,1.85,54.73,0.019,5.03,-52.993623,-168.981291
2026-06-29T12:18:34,-175.56,0.0,0.0,0.0019,0.0011,0.0082,5.0,56.65,0.0103,5.036,-53.017486,-169.005223
2026-06-29T12:18:36,-175.56,0.0,0.0,0.0008,0.0027,0.0019,0.74,54.24,0.0099,5.007,-53.001814,-169.018143
2026-06-29T12:18:38,-175.56,0.0,0.0,0.0013,0.0021,0.0022,1.19,55.3,0.0168,5.021,-52.986605,-169.009467
2026-06-29T12:18:40,-175.56,0.0,0.0,0.0007,0.002,0.0012,0.54,56.33,0.0134,5.019,-52.986581,-168.999333
2026-06-29T12:18:42,-175.56,0.0,0.0,0.0036,0.0015,0.0022,1.1,55.75,0.0175,5.019,-53.000526,-169.000716
2026-06-29T12:18:44,-175.56,0.0,0.0,0.002,0.0004,0.0033,2.1,55.97,0.0025,5.043,-52.994261,-169.011539
2026-06-29T12:18:46,-175.56,0.0,0.0,0.0014,0.0022,0.0024,1.39,55.21,0.0054,5.043,-52.987553,-168.99119
2026-06-29T12:18:48,-175.56,0.0,0.0,0.0019,0.0006,0.0055,3.37,58.07,0.0168,5.01,-53.019102,-169.018274
2026-06-29T12:18:50,-175.56,0.0,0.0,0.0006,0.0019,0.0023,1.64,52.98,0.0119,5.025,-53.017764,-169.00967
2026-06-29T12:18:52,-175.56,0.0,0.0,0.0038,0.0018,0.004,1.81,54.25,0.0014,5.027,-52.991218,-168.99353
2026-06-29T12:18:54,-175.56,0.0,0.0,0.0003,0.0013,0.005,1.95,54.11,0.0175,5.019,-53.013177,-168.986785
2026-06-29T12:18:56,-175.56,0.0,0.0,0.0032,0.0025,0.0033,2.09,55.07,0.0135,5.049,-53.009419,-168.991033
2026-06-29T12:18:58,-175.56,0.0,0.0,0.0018,0.0018,0.0027,1.52,55.76,0.0083,5.012,-53.015657,-169.011906
2026-06-29T12:19:00,-175.42,0.0,0.0,0.002,0.0013,0.0009,0.77,53.89,0.0028,5.017,-53.000965,-168.99541
2026-06-29T12:19:02,-175.42,0.0,0.0,0.0031,0.0015,0.0016,0.85,56.25,0.0102,5.05,-53.014787,-168.995861
2026-06-29T12:19:04,-175.42,0.0,0.0,0.0036,0.0023,0.0053,2.83,51.96,0.0109,5.028,-53.005185,-169.018262
2026-06-29T12:19:06,-175.42,0.0,0.0,0.0009,0.0024,0.0054,2.53,53.75,0.0082,5.007,-52.996438,-168.990344
2026-06-29T12:19:08,-175.42,0.0,0.0,0.0028,0.0003,0.0022,1.57,53.9,0.0101,5.046,-53.010699,-168.985638
2026-06-29T12:19:10,-175.42,0.0,0.0,0.0035,0.0012,0.0041,2.37,54.7,0.0145,5.017,-52.988423,-168.996881
2026-06-29T12:19:12,-175.42,0.0,0.0,0.0,0.002,0.0042,1.74,56.78,0.007,5.009,-53.005509,-169.013809
2026-06-29T12:19:14,-175.42,0.0,0.0,0.001,0.0026,0.003,1.62,57.21,0.0079,5.001,-53.008978,-168.992776
2026-06-29T12:19:16,-175.42,0.0,0.0,0.0017,0.0024,0.0095,5.51,55.74,0.008,5.042,-52.997804,-169.009849
2026-06-29T12:19:18,-175.42,0.0,0.0,0.0014,0.0021,0.0061,2.93,55.12,0.0172,5.035,-52.993629,-168.990087
2026-06-29T12:19:20,-175.42,0.0,0.0,0.0028,0.0005,0.0056,3.36,54.87,0.0086,5.013,-53.006462,-168.997977
2026-06-29T12:19:22,-175.42,0.0,0.0,0.0028,0.0005,0.0033,1.19,55.31,0.0011,5.017,-53.016356,-169.014187
2026-06-29T12:19:24,-175.42,0.0,0.0,0.0017,0.0002,0.0053,3.39,55.14,0.0025,5.023,-53.01849,-169.004627
2026-06-29T12:19:26,-175.42,0.0,0.0,0.0025,0.0016,0.0036,1.79,55.1,0.0124,5.021,-52.982171,-168.987191
2026-06-29T12:19:28,-175.42,0.0,0.0,0.0018,0.0006,0.0058,3.02,55.08,0.0163,5.051,-53.00856,-169.018656
2026-06-29T12:19:30,-175.42,0.0,0.0,0.0021,0.0007,0.0014,0.96,54.78,0.0017,5.016,-53.01043,-169.019989
2026-06-29T12:19:32,-175.42,0.0,0.0,0.004,0.0023,0.0079,4.37,54.6,0.0085,5.018,-52.996557,-168.99929
2026-06-29T12:19:34,-175.42,0.0,0.0,0.0003,0.0003,0.0081,4.87,52.26,0.0168,5.028,-52.9834,-169.006076
2026-06-29T12:19:36,-175.42,0.0,0.0,0.0011,0.0018,0.0079,4.97,56.96,0.0187,5.013,-52.997004,-169.009556
2026-06-29T12:19:38,-175.42,0.0,0.0,0.0004,0.0002,0.0009,0.42,55.01,0.019,5.033,-52.987882,-168.981732
2026-06-29T12:19:40,-175.42,0.0,0.0,0.0033,0.0017,0.0018,0.7,55.1,0.0194,5.031,-52.997473,-168.989201
2026-06-29T12:19:42,-175.42,0.0,0.0,0.0038,0.0014,0.0039,2.19,57.22,0.0121,5.015,-53.018906,-169.015349
2026-06-29T12:19:44,-175.42,0.0,0.0,0.0025,0.003,0.0039,1.56,55.68,0.0054,5.024,-53.007371,-168.981782
2026-06-29T12:19:46,-175.42,0.0,0.0,0.0,0.0025,0.005,2.97,54.86,0.0028,5.035,-52.993052,-168.987157
2026-06-29T12:19:48,-175.42,0.0,0.0,0.0037,0.0014,0.0028,1.3,56.66,0.018,4.982,-53.009237,-168.982115
2026-06-29T12:19:50,-175.42,0.0,0.0,0.0036,0.0015,0.0023,1.47,54.13,0.015,4.996,-52.98509,-169.011729
2026-06-29T12:19:52,-175.42,0.0,0.0,0.001,0.0019,0.0033,1.89,56.92,0.003,4.988,-52.983192,-168.992968
2026-06-29T12:19:54,-175.42,0.0,0.0,0.0025,0.0023,0.0045,2.41,56.34,0.0018,5.028,-53.000708,-168.995173
2026-06-29T12:19:56,-175.42,0.0,0.0,0.0039,0.0027,0.0021,0.44,59.98,0.0103,5.028,-52.980624,-168.98336
2026-06-29T12:19:58,-175.42,0.0,0.0,0.0009,0.0017,0.0031,1.94,60.94,0.0162,4.989,-53.000867,-168.998369
2026-06-29T12:20:00,-175.29,0.0,0.0,0.0016,0.0021,0.0037,2.29,59.98,0.0196,5.033,-52.99207,-169.001597
2026-06-29T12:20:02,-175.29,0.0,0.0,0.0,0.0006,0.0016,0.58,61.43,0.0072,5.044,-52.995489,-169.009612
2026-06-29T12:20:04,-175.29,0.0,0.0,0.0009,0.0014,0.0081,4.41,63.07,0.008,5.009,-53.000049,-169.011579
2026-06-29T12:20:06,-175.29,0.0,0.0,0.0015,0.0026,0.0058,3.51,65.82,0.0044,5.02,-53.014754,-168.996964
2026-06-29T12:20:08,-175.29,0.0,0.0,0.0004,0.0008,0.0031,1.7,65.62,0.0092,5.022,-53.004765,-169.014166
2026-06-29T12:20:10,-175.29,0.0,0.0,0.0006,0.0024,0.0012,0.97,70.99,0.0105,5.028,-52.980178,-168.986024
2026-06-29T12:20:12,-175.29,0.0,0.0,0.0029,0.0024,0.0046,2.66,69.67,0.0117,5.016,-52.997287,-169.004064
2026-06-29T12:20:14,-175.29,0.0,0.0,0.0002,0.0024,0.0069,3.92,73.3,0.013,5.018,-53.002006,-169.006614
2026-06-29T12:20:16,-175.29,0.0,0.0,0.0022,0.0028,0.0069,3.98,70.16,0.0014,5.033,-53.015151,-168.985305
2026-06-29T12:20:18,-175.29,0.0,0.0,0.0008,0.0017,0.0024,1.17,69.59,0.0043,5.002,-52.988788,-169.005796
2026-06-29T12:20:20,-175.29,0.0,0.0,0.0019,0.0022,0.0043,1.84,72.84,0.0082,4.989,-53.008539,-168.994732
2026-06-29T12:20:22,-175.29,0.0,0.0,0.0007,0.0024,0.0061,3.34,71.18,0.013,5.032,-52.997134,-168.986044
2026-06-29T12:20:24,-175.29,0.0,0.0,0.0006,0.0007,0.002,0.88,71.57,0.0065,5.007,-53.009301,-168.994214
2026-06-29T12:20:26,-175.29,0.0,0.0,0.0018,0.0026,0.0015,0.63,70.0,0.0122,5.013,-52.981379,-169.00344
2026-06-29T12:20:28,-175.29,0.0,0.0,0.0001,0.0022,0.0058,2.77,70.18,0.0189,5.033,-52.991972,-169.016797
2026-06-29T12:20:30,-175.29,0.0,0.0,0.0004,0.0002,0.006,2.65,70.17,0.0114,5.039,-53.018945,-169.004119
2026-06-29T12:20:32,-175.29,0.0,0.0,0.0003,0.0008,0.0008,0.69,68.72,0.0134,5.029,-52.984581,-169.007625
2026-06-29T12:20:34,-175.29,0.0,0.0,0.0011,0.0019,0.0069,4.1,64.8,0.0169,5.018,-53.018857,-168.993458
2026-06-29T12:20:36,-175.29,0.0,0.0,0.0013,0.0014,0.0022,0.61,63.96,0.0113,5.043,-53.009103,-169.002206
2026-06-29T12:20:38,-175.29,0.0,0.0,0.0028,0.0005,0.0019,0.89,65.04,0.013,5.018,-52.994566,-168.997441
2026-06-29T12:20:40,-175.29,0.0,0.0,0.0026,0.0009,0.0013,0.62,62.97,0.0113,4.984,-52.987812,-169.002326
2026-06-29T12:20:42,-175.29,0.0,0.0,0.001,0.0009,0.0091,5.67,61.14,0.0165,5.022,-52.986082,-169.006245
2026-06-29T12:20:44,-175.29,0.0,0.0,0.0,0.0028,0.0031,0.94,59.49,0.0101,5.02,-53.019635,-169.002783
2026-06-29T12:20:46,-175.29,0.0,0.0,0.0009,0.0,0.0016,0.65,58.64,0.0088,5.012,-52.997578,-169.00421
2026-06-29T12:20:48,-175.29,0.0,0.0,0.0029,0.0012,0.0053,2.79,58.34,0.006,5.021,-53.00311,-169.010418
2026-06-29T12:20:50,-175.29,0.0,0.0,0.0036,0.0024,0.0046,2.34,56.13,0.0064,5.022,-52.990283,-168.987648
2026-06-29T12:20:52,-175.29,0.0,0.0,0.0034,0.0005,0.0031,1.72,56.81,0.0131,5.022,-52.995291,-169.009115
2026-06-29T12:20:54,-175.29,0.0,0.0,0.0008,0.0001,0.0067,4.25,57.77,0.0112,5.038,-53.012562,-169.015909
2026-06-29T12:20:56,-175.29,0.0,0.0,0.0029,0.0022,0.001,0.43,51.53,0.0039,5.016,-53.000257,-169.006323
2026-06-29T12:20:58,-175.29,0.0,0.0,0.0032,0.003,0.0018,0.71,55.9,0.016,5.012,-53.00679,-168.986258
2026-06-29T12:21:00,-175.15,0.0,0.0,0.0002,0.0023,0.0026,1.93,53.52,0.0099,5.018,-53.012312,-168.986338
2026-06-29T12:21:02,-175.15,0.0,0.0,0.0033,0.0004,0.0046,2.23,55.94,0.0057,5.033,-52.989151,-169.002282
2026-06-29T12:21:04,-175.15,0.0,0.0,0.0001,0.0014,0.0079,4.18,54.46,0.0109,5.028,-52.980715,-169.001087
2026-06-29T12:21:06,-175.15,0.0,0.0,0.0012,0.001,0.005,2.57,52.85,0.0018,5.014,-52.982503,-168.999163
2026-06-29T12:21:08,-175.15,0.0,0.0,0.0026,0.0006,0.0038,1.35,54.48,0.0174,5.03,-53.011288,-169.015483
2026-06-29T12:21:10,-175.15,0.0,0.0,0.0013,0.0005,0.0022,1.28,55.78,0.0033,5.025,-52.988434,-169.019643
2026-06-29T12:21:12,-175.15,0.0,0.0,0.0031,0.0014,0.0016,0.28,53.04,0.0081,5.029,-53.016421,-169.013692
2026-06-29T12:21:14,-175.15,0.0,0.0,0.0025,0.0028,0.0062,2.57,54.52,0.0129,4.999,-53.017609,-168.994217
2026-06-29T12:21:16,-175.15,0.0,0.0,0.0032,0.0004,0.002,1.3,51.82,0.0197,4.996,-52.988458,-168.989732
