timestamp,temp_c,humidity_pct,pressure_hpa,abs_470nm,abs_850nm,scattering_m1,pm25_ug_m3,cosmic_rad_usv_h,ec_ms_cm,sensor_voltage_v,gps_lat,gps_lon
2026-06-29T12:14:28,24.951,45.05,1024.28,0.1313,0.0825,0.0552,9.07,0.0634,0.9598,3.324,40.8681984,-72.8824589
2026-06-29T12:14:30,24.513,41.51,1017.08,0.1336,0.0879,0.0555,10.34,0.0587,1.0251,3.467,40.8681986,-72.8824583
2026-06-29T12:14:32,24.362,44.93,1055.14,0.1273,0.0853,0.059,8.4,0.0632,0.9991,3.398,40.8681988,-72.8824578
2026-06-29T12:14:34,26.224,42.69,1003.9,0.129,0.0885,0.0586,10.75,0.0626,0.9387,3.206,40.868199,-72.8824572
2026-06-29T12:14:36,25.932,43.54,989.27,0.1306,0.0826,0.0547,10.12,0.0621,0.975,3.311,40.8681991,-72.8824567
2026-06-29T12:14:38,25.538,43.96,1000.12,0.1343,0.0848,0.0541,8.37,0.0625,0.9301,3.234,40.8681993,-72.8824561
2026-06-29T12:14:40,25.059,44.09,1062.34,0.1331,0.0812,0.0584,11.57,0.0609,0.9607,3.296,40.8681994,-72.8824556
2026-06-29T12:14:42,24.643,42.63,966.47,0.1329,0.0839,0.0549,10.28,0.0615,0.9805,3.434,40.8681995,-72.882455
2026-06-29T12:14:44,26.014,43.12,1007.98,0.1341,0.081,0.0586,9.65,0.0624,0.9839,3.315,40.8681996,-72.8824544
2026-06-29T12:14:46,25.624,41.09,991.73,0.1285,0.0833,0.0576,9.51,0.0616,0.9349,3.316,40.8681997,-72.8824539
2026-06-29T12:14:48,24.394,44.45,1007.99,0.1328,0.0816,0.0572,11.23,0.0587,0.9702,3.294,40.8681998,-72.8824533
2026-06-29T12:14:50,24.491,43.41,1034.42,0.126,0.0846,0.0541,10.69,0.0628,1.0003,3.185,40.8681998,-72.8824528
2026-06-29T12:14:52,24.332,42.8,999.0,0.1302,0.084,0.057,10.17,0.0602,0.9674,3.399,40.8681999,-72.8824522
2026-06-29T12:14:54,26.357,43.3,1029.04,0.1254,0.0881,0.0535,10.25,0.0598,1.0056,3.292,40.8681999,-72.8824517
2026-06-29T12:14:56,25.639,41.36,975.56,0.1261,0.086,0.0538,9.92,0.0613,0.9311,3.437,40.8682,-72.8824511
2026-06-29T12:14:58,24.66,43.39,1010.42,0.1288,0.0814,0.0557,8.98,0.0617,0.9854,3.418,40.8682,-72.8824506
2026-06-29T12:15:00,24.186,41.49,1028.4,0.124,0.088,0.0559,10.5,0.0636,0.9358,3.283,40.8682,-72.88245
2026-06-29T12:15:02,24.518,43.74,1024.13,0.1325,0.0858,0.0565,8.69,0.0615,1.0225,3.175,40.8682,-72.8824494
2026-06-29T12:15:04,24.83,42.43,1000.61,0.1244,0.0844,0.0551,8.75,0.0622,0.9583,3.319,40.8682,-72.8824489
2026-06-29T12:15:06,25.406,43.83,1024.22,0.125,0.087,0.0554,11.14,0.0622,1.0232,3.471,40.8681999,-72.8824483
2026-06-29T12:15:08,24.809,43.45,994.28,0.1304,0.0893,0.0538,8.64,0.0611,0.9938,3.308,40.8681999,-72.8824478
2026-06-29T12:15:10,24.541,43.45,1034.0,0.1363,0.0808,0.0519,9.69,0.0632,1.0105,3.475,40.8681998,-72.8824472
2026-06-29T12:15:12,25.14,42.26,1018.99,0.1319,0.0809,0.0527,9.31,0.0599,0.982,3.252,40.8681998,-72.8824467
2026-06-29T12:15:14,24.11,43.77,996.8,0.1331,0.0861,0.0517,8.58,0.0601,0.9985,3.448,40.8681997,-72.8824461
2026-06-29T12:15:16,26.122,43.59,1010.99,0.1318,0.0884,0.0544,9.47,0.0605,1.0056,3.421,40.8681996,-72.8824456
2026-06-29T12:15:18,24.863,43.93,994.18,0.1307,0.0826,0.0551,11.01,0.0602,1.0281,3.237,40.8681995,-72.882445
2026-06-29T12:15:20,24.188,45.03,1025.68,0.1347,0.0857,0.0534,10.35,0.0626,1.0024,3.249,40.8681994,-72.8824444
2026-06-29T12:15:22,24.193,42.58,1012.57,0.1268,0.0847,0.0563,8.67,0.0587,1.0104,3.402,40.8681993,-72.8824439
2026-06-29T12:15:24,26.436,42.71,964.75,0.13,0.0851,0.0521,11.23,0.0612,1.0097,3.192,40.8681991,-72.8824433
2026-06-29T12:15:26,26.336,44.33,1057.23,0.1326,0.082,0.0548,9.78,0.0612,0.9341,3.453,40.868199,-72.8824428
2026-06-29T12:15:28,25.872,43.34,971.04,0.1299,0.0813,0.0536,9.99,0.0616,0.9646,3.44,40.8681988,-72.8824422
2026-06-29T12:15:30,24.947,41.61,990.24,0.128,0.0847,0.0514,8.45,0.0581,0.9954,3.315,40.8681986,-72.8824417
2026-06-29T12:15:32,24.661,42.29,994.48,0.1257,0.0869,0.0522,8.55,0.0618,0.9677,3.291,40.8681984,-72.8824411
2026-06-29T12:15:34,24.471,42.8,1030.64,0.1252,0.0814,0.0528,8.82,0.0617,1.0168,3.376,40.8681982,-72.8824406
2026-06-29T12:15:36,25.712,42.11,1045.01,0.1332,0.0867,0.0533,11.41,0.0609,0.9478,3.414,40.868198,-72.88244
2026-06-29T12:15:38,26.488,42.78,1008.36,0.1328,0.087,0.0528,8.65,0.0633,0.9957,3.447,40.8681978,-72.8824394
2026-06-29T12:15:40,25.151,43.77,1029.59,0.1342,0.0885,0.0527,8.27,0.0602,0.9806,3.201,40.8681976,-72.8824389
2026-06-29T12:15:42,26.112,43.35,975.12,0.1253,0.0879,0.0544,9.31,0.0629,0.9879,3.277,40.8681973,-72.8824383
2026-06-29T12:15:44,25.215,43.42,1017.71,0.1367,0.0843,0.0519,10.74,0.0629,0.9785,3.405,40.8681971,-72.8824378
2026-06-29T12:15:46,25.553,41.77,1029.33,0.125,0.0889,0.053,9.75,0.0609,0.9905,3.417,40.8681968,-72.8824372
2026-06-29T12:15:48,24.62,44.85,969.26,0.1254,0.0879,0.0539,9.33,0.0621,0.945,3.415,40.8681965,-72.8824367
2026-06-29T12:15:50,26.435,44.62,1026.64,0.124,0.0823,0.0506,9.69,0.0616,0.9556,3.37,40.8681962,-72.8824361
2026-06-29T12:15:52,24.987,43.19,1054.7,0.128,0.0891,0.052,10.97,0.0587,0.9373,3.471,40.8681959,-72.8824356
2026-06-29T12:15:54,25.215,41.28,992.01,0.1289,0.0857,0.0499,10.64,0.0603,1.0216,3.431,40.8681956,-72.882435
2026-06-29T12:15:56,24.789,43.74,1002.14,0.1282,0.0843,0.0515,10.0,0.061,0.9555,3.272,40.8681952,-72.8824344
2026-06-29T12:15:58,26.549,44.33,977.83,0.1371,0.0868,0.0501,8.01,0.0625,0.9851,3.289,40.8681949,-72.8824339
2026-06-29T12:16:00,26.721,41.09,1027.26,0.1296,0.085,0.0534,9.94,0.0592,0.9876,3.327,40.8681945,-72.8824333
2026-06-29T12:16:02,25.35,42.24,981.02,0.1321,0.086,0.0536,8.91,0.0607,0.9914,3.266,40.8681942,-72.8824328
2026-06-29T12:16:04,26.701,43.15,1033.6,0.1257,0.0852,0.0527,8.83,0.0642,1.0349,3.402,40.8681938,-72.8824322
2026-06-29T12:16:06,25.397,41.05,1052.34,0.1254,0.0851,0.0528,10.61,0.062,1.0168,3.248,40.8681934,-72.8824317
2026-06-29T12:16:08,24.351,42.18,1041.06,0.1303,0.0855,0.0513,10.32,0.064,1.017,3.24,40.868193,-72.8824311
2026-06-29T12:16:10,24.311,44.66,1038.11,0.1337,0.0859,0.0491,9.3,0.0585,1.0362,3.412,40.8681925,-72.8824306
2026-06-29T12:16:12,25.817,41.93,970.56,0.1309,0.0884,0.0501,8.41,0.0634,0.94,3.181,40.8681921,-72.88243
2026-06-29T12:16:14,24.675,43.23,977.51,0.1301,0.088,0.0499,10.29,0.0631,1.024,3.258,40.8681917,-72.8824294
2026-06-29T12:16:16,24.449,41.31,1056.79,0.1263,0.0854,0.0536,10.24,0.0609,1.002,3.214,40.8681912,-72.8824289
2026-06-29T12:16:18,26.112,42.16,1027.25,0.1342,0.0822,0.0493,9.21,0.0628,1.0136,3.321,40.8681907,-72.8824283
2026-06-29T12:16:20,25.212,43.7,1010.27,0.1262,0.0886,0.0484,10.93,0.0624,1.0346,3.371,40.8681903,-72.8824278
2026-06-29T12:16:22,24.352,44.61,1026.76,0.1369,0.0849,0.0529,10.6,0.0598,0.9494,3.361,40.8681898,-72.8824272
2026-06-29T12:16:24,25.25,43.98,1038.07,0.134,0.0862,0.0491,9.39,0.0593,0.994,3.367,40.8681893,-72.8824267
2026-06-29T12:16:26,26.379,40.72,972.09,0.1258,0.085,0.0491,8.77,0.0584,0.9492,3.455,40.8681888,-72.8824261
2026-06-29T12:16:28,25.937,44.24,1058.47,0.1328,0.0873,0.0485,10.37,0.0623,1.0294,3.332,40.8681882,-72.8824256
2026-06-29T12:16:30,26.735,44.49,1032.65,0.1278,0.0852,0.0526,10.54,0.0599,0.9828,3.444,40.8681877,-72.882425
2026-06-29T12:16:32,26.236,42.04,978.6,0.1254,0.0879,0.0497,8.79,0.0641,0.9669,3.29,40.8681871,-72.8824244
2026-06-29T12:16:34,25.53,44.63,1024.01,0.1268,0.0855,0.0484,10.21,0.0622,1.0313,3.381,40.8681866,-72.8824239
2026-06-29T12:16:36,24.541,40.96,1020.06,0.1278,0.0851,0.0521,8.77,0.064,1.007,3.233,40.868186,-72.8824233
2026-06-29T12:16:38,26.071,44.51,1020.39,0.1313,0.0893,0.0499,9.84,0.063,1.0192,3.323,40.8681854,-72.8824228
2026-06-29T12:16:40,24.294,44.72,1045.04,0.1309,0.0861,0.052,9.45,0.0607,1.0042,3.462,40.8681848,-72.8824222
2026-06-29T12:16:42,24.522,42.92,1059.52,0.1256,0.0852,0.0511,9.82,0.0585,0.9799,3.208,40.8681842,-72.8824217
2026-06-29T12:16:44,26.074,44.46,1026.06,0.1293,0.082,0.0503,10.03,0.0595,1.0133,3.341,40.8681836,-72.8824211
2026-06-29T12:16:46,25.55,40.9,1016.94,0.1287,0.0859,0.0512,10.02,0.0585,0.9477,3.405,40.8681829,-72.8824206
2026-06-29T12:16:48,24.412,41.13,1043.93,0.1334,0.0852,0.0504,10.44,0.0618,1.0341,3.157,40.8681823,-72.88242
2026-06-29T12:16:50,24.669,43.41,1009.91,0.1367,0.0817,0.0504,8.31,0.0586,0.9731,3.407,40.8681816,-72.8824194
2026-06-29T12:16:52,25.479,41.34,1022.05,0.1354,0.0823,0.0493,10.3,0.0632,0.9851,3.413,40.868181,-72.8824189
2026-06-29T12:16:54,26.83,43.51,995.03,0.1375,0.0863,0.0474,11.02,0.063,1.0019,3.256,40.8681803,-72.8824183
2026-06-29T12:16:56,24.629,41.21,1004.23,0.1339,0.0861,0.0488,10.47,0.0589,1.0274,3.347,40.8681796,-72.8824178
2026-06-29T12:16:58,26.315,40.67,1011.51,0.1248,0.0829,0.047,10.55,0.0609,1.0236,3.4,40.8681789,-72.8824172
2026-06-29T12:17:00,26.101,41.48,1026.99,0.1316,0.0849,0.051,9.57,0.0594,0.9933,3.459,40.8681781,-72.8824167
2026-06-29T12:17:02,25.939,43.94,997.41,0.1248,0.0834,0.0469,9.39,0.0606,1.0195,3.323,40.8681774,-72.8824161
2026-06-29T12:17:04,24.898,43.88,1028.96,0.1284,0.0831,0.0502,10.74,0.0613,0.9616,3.366,40.8681767,-72.8824156
2026-06-29T12:17:06,24.451,43.34,991.05,0.1305,0.0843,0.0501,10.0,0.0629,1.0362,3.203,40.8681759,-72.882415
2026-06-29T12:17:08,26.358,42.65,973.94,0.1366,0.0876,0.049,8.9,0.0625,0.9769,3.402,40.8681751,-72.8824144
2026-06-29T12:17:10,25.185,40.99,1036.9,0.1363,0.0847,0.0471,9.6,0.0638,0.9591,3.452,40.8681744,-72.8824139
2026-06-29T12:17:12,25.519,42.23,975.99,0.1344,0.0869,0.0506,8.48,0.0626,0.9509,3.19,40.8681736,-72.8824133
2026-06-29T12:17:14,26.541,42.53,979.52,0.1294,0.0891,0.0487,10.71,0.0621,0.9621,3.466,40.8681728,-72.8824128
2026-06-29T12:17:16,26.554,40.93,1048.97,0.1314,0.09,0.0486,10.47,0.0629,1.0186,3.226,40.868172,-72.8824122
2026-06-29T12:17:18,25.205,43.03,1052.5,0.1327,0.0828,0.0484,8.61,0.0586,0.9924,3.399,40.8681711,-72.8824117
2026-06-29T12:17:20,24.456,42.82,1010.72,0.1355,0.0885,0.0477,8.97,0.0585,1.0186,3.459,40.8681703,-72.8824111
2026-06-29T12:17:22,24.714,41.81,1027.77,0.1262,0.0856,0.0469,10.68,0.063,0.9484,3.295,40.8681694,-72.8824106
2026-06-29T12:17:24,26.358,44.28,1003.23,0.1354,0.0847,0.0476,10.46,0.0588,1.0352,3.255,40.8681686,-72.88241
2026-06-29T12:17:26,24.466,42.36,989.5,0.1375,0.0862,0.0491,10.12,0.0638,1.0197,3.163,40.8681677,-72.8824094
2026-06-29T12:17:28,26.812,43.42,1052.11,0.1265,0.0847,0.0482,8.99,0.0619,0.9533,3.379,40.8681668,-72.8824089
2026-06-29T12:17:30,24.915,44.72,986.34,0.1266,0.0856,0.0496,10.4,0.0597,1.0211,3.219,40.8681659,-72.8824083
2026-06-29T12:17:32,25.299,41.67,1031.07,0.1288,0.0821,0.0467,9.68,0.0592,1.0178,3.369,40.868165,-72.8824078
2026-06-29T12:17:34,25.766,41.77,1025.06,0.1357,0.0897,0.0488,10.54,0.0639,0.9929,3.171,40.8681641,-72.8824072
2026-06-29T12:17:36,26.708,41.75,1059.06,0.1266,0.0839,0.0482,10.05,0.0616,1.01,3.242,40.8681632,-72.8824067
2026-06-29T12:17:38,26.897,42.83,975.54,0.1297,0.0854,0.0478,8.68,0.0638,0.9709,3.458,40.8681622,-72.8824061
2026-06-29T12:17:40,26.066,42.27,996.89,0.1337,0.0844,0.0475,10.64,0.0612,0.9782,3.188,40.8681613,-72.8824056
2026-06-29T12:17:42,26.442,41.24,988.5,0.1316,0.0899,0.0482,8.22,0.0613,0.9647,3.45,40.8681603,-72.882405
2026-06-29T12:17:44,26.247,41.72,1060.73,0.1363,0.0876,0.0477,8.43,0.0587,0.9799,3.186,40.8681593,-72.8824044
2026-06-29T12:17:46,25.091,41.29,1019.13,0.1257,0.0843,0.0461,9.36,0.0595,0.9786,3.449,40.8681583,-72.8824039
2026-06-29T12:17:48,25.466,42.62,976.89,0.1313,0.0844,0.0444,10.91,0.0605,1.0192,3.301,40.8681573,-72.8824033
2026-06-29T12:17:50,25.175,44.51,1061.49,0.1329,0.0829,0.0469,10.86,0.0627,1.022,3.442,40.8681563,-72.8824028
2026-06-29T12:17:52,24.792,42.83,993.37,0.1306,0.0889,0.0463,8.1,0.0624,1.0074,3.218,40.8681553,-72.8824022
2026-06-29T12:17:54,26.844,41.67,964.45,0.1324,0.0855,0.0472,8.47,0.0597,0.9811,3.345,40.8681542,-72.8824017
2026-06-29T12:17:56,26.869,44.35,998.73,0.1273,0.089,0.0457,9.12,0.0607,1.0473,3.434,40.8681532,-72.8824011
2026-06-29T12:17:58,24.671,43.58,1007.15,0.1385,0.0886,0.0453,11.12,0.0611,1.0394,3.191,40.8681521,-72.8824006
2026-06-29T12:18:00,25.96,40.84,983.2,0.1317,0.0892,0.0484,8.78,0.0632,0.9588,3.28,40.8681511,-72.8824
2026-06-29T12:18:02,26.807,42.23,1018.45,0.1348,0.0882,0.0444,8.65,0.0619,0.9544,3.418,40.86815,-72.8823994
2026-06-29T12:18:04,26.606,41.76,1018.8,0.1316,0.082,0.0437,9.4,0.0637,0.9977,3.361,40.8681489,-72.8823989
2026-06-29T12:18:06,26.759,42.23,1011.98,0.1345,0.0838,0.0442,9.48,0.059,1.0252,3.337,40.8681478,-72.8823983
2026-06-29T12:18:08,25.921,44.15,1025.76,0.1318,0.0877,0.0441,9.81,0.0638,0.9671,3.164,40.8681466,-72.8823978
2026-06-29T12:18:10,25.292,44.19,975.88,0.1277,0.0841,0.0454,10.78,0.0603,1.0041,3.454,40.8681455,-72.8823972
2026-06-29T12:18:12,25.796,43.71,980.71,0.1268,0.0882,0.0459,11.17,0.0628,0.9814,3.371,40.8681444,-72.8823967
2026-06-29T12:18:14,26.25,40.85,1020.9,0.1364,0.0819,0.0457,9.3,0.0607,1.0427,3.178,40.8681432,-72.8823961
2026-06-29T12:18:16,24.878,41.38,981.24,0.1374,0.0871,0.047,9.81,0.062,1.0275,3.182,40.8681421,-72.8823956
2026-06-29T12:18:18,25.671,40.76,1045.08,0.1378,0.0859,0.0446,9.58,0.0641,1.0118,3.397,40.8681409,-72.882395
2026-06-29T12:18:20,25.369,43.45,965.06,0.1364,0.0837,0.047,8.39,0.0594,0.9652,3.171,40.8681397,-72.8823944
2026-06-29T12:18:22,26.273,43.76,970.02,0.1359,0.0883,0.0432,8.77,0.0618,0.9583,3.184,40.8681385,-72.8823939
2026-06-29T12:18:24,25.148,40.7,1029.76,0.1356,0.0886,0.0471,9.17,0.0597,0.9878,3.175,40.8681373,-72.8823933
2026-06-29T12:18:26,26.681,44.42,1058.24,0.1303,0.0832,0.0451,10.12,0.0621,0.9627,3.336,40.8681361,-72.8823928
2026-06-29T12:18:28,24.539,41.33,981.55,0.1294,0.0896,0.0452,10.67,0.0599,1.0035,3.379,40.8681348,-72.8823922
2026-06-29T12:18:30,25.452,42.91,1006.68,0.1384,0.0834,0.0443,9.07,0.06,0.9645,3.47,40.8681336,-72.8823917
2026-06-29T12:18:32,24.829,40.87,975.91,0.1358,0.0879,0.0451,8.18,0.0593,0.9818,3.343,40.8681323,-72.8823911
2026-06-29T12:18:34,25.319,44.55,1007.11,0.1331,0.0844,0.0464,8.39,0.0638,1.0013,3.369,40.8681311,-72.8823906
2026-06-29T12:18:36,24.981,44.64,1011.94,0.1272,0.0857,0.0454,8.15,0.0611,1.0131,3.178,40.8681298,-72.88239
2026-06-29T12:18:38,26.91,44.55,968.7,0.1387,0.0848,0.0451,10.75,0.0638,1.0268,3.237,40.8681285,-72.8823894
2026-06-29T12:18:40,26.367,42.86,989.79,0.1363,0.0875,0.0441,9.73,0.0611,1.0029,3.237,40.8681272,-72.8823889
2026-06-29T12:18:42,26.512,40.84,987.53,0.1324,0.0873,0.0429,8.12,0.0591,1.0226,3.466,40.8681259,-72.8823883
2026-06-29T12:18:44,25.521,43.26,977.61,0.1341,0.0828,0.0425,10.73,0.0636,0.9749,3.364,40.8681245,-72.8823878
2026-06-29T12:18:46,25.803,41.48,996.94,0.1373,0.0867,0.0464,8.24,0.0643,0.9934,3.249,40.8681232,-72.8823872
2026-06-29T12:18:48,25.512,42.32,965.47,0.1333,0.0894,0.0434,10.31,0.0595,1.027,3.306,40.8681219,-72.8823867
2026-06-29T12:18:50,24.826,43.23,1028.99,0.135,0.0869,0.0441,10.77,0.0611,1.005,3.466,40.8681205,-72.8823861
2026-06-29T12:18:52,26.142,41.86,1061.17,0.1302,0.0822,0.0421,10.55,0.0633,0.9582,3.44,40.8681191,-72.8823856
2026-06-29T12:18:54,25.433,40.77,997.09,0.1307,0.085,0.0448,9.08,0.0624,1.0473,3.166,40.8681178,-72.882385
2026-06-29T12:18:56,25.343,41.79,964.13,0.1303,0.086,0.0456,10.3,0.0603,1.0259,3.339,40.8681164,-72.8823844
2026-06-29T12:18:58,27.107,41.95,1001.67,0.1336,0.089,0.0422,10.06,0.0618,1.0331,3.257,40.868115,-72.8823839
2026-06-29T12:19:00,26.152,41.89,1006.29,0.1326,0.0893,0.0451,10.76,0.0605,0.9611,3.474,40.8681135,-72.8823833
2026-06-29T12:19:02,25.605,41.3,1037.37,0.1273,0.0893,0.042,8.81,0.0637,1.0044,3.214,40.8681121,-72.8823828
2026-06-29T12:19:04,26.627,43.1,992.7,0.1367,0.0858,0.0439,8.71,0.0626,1.0024,3.397,40.8681107,-72.8823822
2026-06-29T12:19:06,25.04,40.41,1033.37,0.1375,0.087,0.0424,11.35,0.0616,1.0514,3.321,40.8681092,-72.8823817
2026-06-29T12:19:08,26.166,43.59,1006.06,0.1336,0.0875,0.0437,8.97,0.0597,1.0262,3.244,40.8681078,-72.8823811
2026-06-29T12:19:10,25.706,41.67,1046.21,0.127,0.0838,0.0431,10.83,0.0603,1.018,3.279,40.8681063,-72.8823806
2026-06-29T12:19:12,24.877,41.13,987.0,0.1371,0.0861,0.0437,9.65,0.059,0.9737,3.19,40.8681048,-72.88238
2026-06-29T12:19:14,25.256,43.72,1028.84,0.1285,0.0895,0.0454,9.19,0.0641,0.9663,3.344,40.8681033,-72.8823794
2026-06-29T12:19:16,26.835,44.13,1003.35,0.131,0.0878,0.0415,11.28,0.0596,0.9693,3.388,40.8681018,-72.8823789
2026-06-29T12:19:18,27.009,42.52,1046.09,0.1388,0.0902,0.0422,10.57,0.0595,1.0396,3.253,40.8681003,-72.8823783
2026-06-29T12:19:20,26.111,41.96,1037.92,0.1294,0.0858,0.0416,9.14,0.0615,0.9841,3.34,40.8680988,-72.8823778
2026-06-29T12:19:22,25.871,41.89,1058.21,0.1305,0.0858,0.0439,11.51,0.0646,0.9953,3.381,40.8680973,-72.8823772
2026-06-29T12:19:24,26.732,40.38,1060.04,0.1343,0.0894,0.0438,11.23,0.0637,0.9831,3.327,40.8680957,-72.8823767
2026-06-29T12:19:26,25.409,44.35,998.87,0.1371,0.0832,0.0446,10.65,0.0644,0.9988,3.468,40.8680942,-72.8823761
2026-06-29T12:19:28,25.274,40.67,1045.45,0.1295,0.084,0.0446,11.09,0.0642,1.0367,3.279,40.8680926,-72.8823756
2026-06-29T12:19:30,24.703,43.95,1045.49,0.1389,0.0862,0.0425,10.96,0.0642,1.0423,3.417,40.868091,-72.882375
2026-06-29T12:19:32,26.429,42.42,997.76,0.1344,0.0892,0.0438,9.11,0.0591,1.0245,3.353,40.8680894,-72.8823744
2026-06-29T12:19:34,26.672,40.85,1002.7,0.1348,0.0849,0.041,8.69,0.0648,1.0439,3.397,40.8680878,-72.8823739
2026-06-29T12:19:36,26.821,43.17,1042.4,0.1307,0.0863,0.0437,9.15,0.0639,1.0409,3.21,40.8680862,-72.8823733
2026-06-29T12:19:38,25.703,41.03,1050.88,0.139,0.0899,0.0414,11.51,0.0628,1.0237,3.445,40.8680846,-72.8823728
2026-06-29T12:19:40,27.158,41.1,1033.14,0.1287,0.0857,0.0423,8.61,0.0611,1.0563,3.183,40.8680829,-72.8823722
2026-06-29T12:19:42,26.499,42.1,1055.29,0.1325,0.0881,0.0409,10.02,0.0642,1.0399,3.24,40.8680813,-72.8823717
2026-06-29T12:19:44,25.921,40.8,1048.85,0.1345,0.0909,0.0415,10.15,0.0614,0.9757,3.241,40.8680796,-72.8823711
2026-06-29T12:19:46,25.322,42.86,1054.01,0.1314,0.0882,0.0422,7.93,0.0609,1.0313,3.372,40.868078,-72.8823706
2026-06-29T12:19:48,26.496,43.24,1036.67,0.13,0.0831,0.0405,8.95,0.0645,1.0623,3.455,40.8680763,-72.88237
2026-06-29T12:19:50,27.159,42.77,1037.89,0.1272,0.0845,0.0428,9.01,0.0612,1.0596,3.33,40.8680746,-72.8823694
2026-06-29T12:19:52,26.159,41.34,1013.13,0.139,0.0899,0.0407,9.18,0.0598,0.9737,3.159,40.8680729,-72.8823689
2026-06-29T12:19:54,24.988,43.92,1046.66,0.1366,0.0903,0.0413,10.95,0.0636,0.9887,3.248,40.8680712,-72.8823683
2026-06-29T12:19:56,26.976,41.56,1062.84,0.1368,0.0836,0.0436,10.48,0.0592,0.9773,3.221,40.8680695,-72.8823678
2026-06-29T12:19:58,24.756,41.32,1033.61,0.1325,0.0909,0.0439,8.2,0.0633,1.0116,3.308,40.8680678,-72.8823672
2026-06-29T12:20:00,26.862,43.89,974.64,0.1279,0.0899,0.0407,8.71,0.0606,1.0529,3.338,40.868066,-72.8823667
2026-06-29T12:20:02,26.185,44.33,1015.38,0.1343,0.086,0.0402,10.69,0.0644,0.9655,3.37,40.8680643,-72.8823661
2026-06-29T12:20:04,26.44,41.88,1021.9,0.1394,0.0896,0.0405,8.72,0.063,1.0091,3.461,40.8680625,-72.8823656
2026-06-29T12:20:06,26.219,40.23,1060.32,0.1355,0.0906,0.0411,10.64,0.0649,1.021,3.214,40.8680607,-72.882365
2026-06-29T12:20:08,24.806,42.92,994.84,0.1275,0.083,0.0437,9.25,0.06,1.0614,3.431,40.868059,-72.8823644
2026-06-29T12:20:10,24.914,43.8,978.61,0.1372,0.0849,0.0428,9.78,0.062,1.0076,3.411,40.8680572,-72.8823639
2026-06-29T12:20:12,25.491,43.09,975.4,0.1357,0.0896,0.0418,10.04,0.0619,1.0211,3.285,40.8680554,-72.8823633
2026-06-29T12:20:14,26.655,43.62,1024.28,0.1326,0.0861,0.0397,9.19,0.0603,1.0338,3.196,40.8680536,-72.8823628
2026-06-29T12:20:16,25.98,42.85,1015.24,0.1307,0.0862,0.0433,9.29,0.0597,1.056,3.423,40.8680517,-72.8823622
2026-06-29T12:20:18,26.055,41.43,966.94,0.1279,0.0828,0.0399,9.09,0.0631,1.0223,3.228,40.8680499,-72.8823617
2026-06-29T12:20:20,25.361,40.52,1013.09,0.1284,0.0882,0.0402,8.65,0.0595,1.0538,3.243,40.868048,-72.8823611
2026-06-29T12:20:22,26.229,42.09,1029.98,0.1352,0.0847,0.0434,10.48,0.0601,1.0409,3.344,40.8680462,-72.8823606
2026-06-29T12:20:24,26.972,40.62,1016.22,0.127,0.0835,0.0401,9.82,0.0644,1.0633,3.344,40.8680443,-72.88236
2026-06-29T12:20:26,25.974,42.78,1060.74,0.1318,0.0883,0.0422,9.2,0.0598,0.9668,3.182,40.8680425,-72.8823594
2026-06-29T12:20:28,24.753,44.26,1049.1,0.1298,0.0881,0.042,9.63,0.0639,0.985,3.244,40.8680406,-72.8823589
2026-06-29T12:20:30,25.92,42.16,964.31,0.1292,0.0838,0.0421,11.06,0.0643,1.0253,3.211,40.8680387,-72.8823583
2026-06-29T12:20:32,26.199,43.67,967.26,0.1271,0.088,0.0421,11.53,0.0636,1.0266,3.328,40.8680368,-72.8823578
2026-06-29T12:20:34,25.477,42.2,1011.33,0.1349,0.0878,0.0419,10.64,0.0634,1.02,3.284,40.8680348,-72.8823572
2026-06-29T12:20:36,25.546,40.41,1052.52,0.1326,0.0866,0.0412,10.85,0.0633,0.9686,3.24,40.8680329,-72.8823567
2026-06-29T12:20:38,25.227,41.59,985.6,0.13,0.0904,0.0405,10.35,0.0631,0.98,3.242,40.868031,-72.8823561
2026-06-29T12:20:40,26.582,44.19,1046.47,0.1361,0.0889,0.0423,10.96,0.0629,0.9956,3.393,40.868029,-72.8823556
2026-06-29T12:20:42,26.47,40.67,982.3,0.1352,0.0834,0.0407,10.96,0.0603,0.9719,3.151,40.8680271,-72.882355
2026-06-29T12:20:44,27.03,41.63,978.16,0.1382,0.0903,0.0391,8.33,0.0629,0.9796,3.219,40.8680251,-72.8823544
2026-06-29T12:20:46,25.411,41.56,998.07,0.1278,0.0902,0.04,8.82,0.0622,1.0357,3.378,40.8680231,-72.8823539
2026-06-29T12:20:48,27.156,41.96,1008.39,0.1384,0.0836,0.0393,10.31,0.0649,1.0516,3.158,40.8680211,-72.8823533
2026-06-29T12:20:50,25.02,42.77,1050.29,0.1394,0.084,0.0401,9.53,0.0636,0.9781,3.359,40.8680192,-72.8823528
2026-06-29T12:20:52,25.62,40.69,1048.03,0.1331,0.0862,0.042,9.21,0.0612,1.0196,3.173,40.8680171,-72.8823522
2026-06-29T12:20:54,25.722,43.29,998.61,0.1361,0.0839,0.0419,9.21,0.0641,1.0105,3.28,40.8680151,-72.8823517
2026-06-29T12:20:56,25.95,43.7,1042.56,0.1321,0.0829,0.0394,8.48,0.0649,0.9772,3.249,40.8680131,-72.8823511
